trw_id	struct_idx	sub_idx	county	phillimore	ten_in_chief	lord_86	demesne_86	holding	units	value_86	v_86_code	waste_86
624870	19808	1	NFK	"9,34"	Roger Bigot	Ulfkil	N	0.08	geld		-	N
624890	19809	1	NFK	"9,35"	Roger Bigot	Ulfkil	N	0.08	geld		-	N
624910	19810	1	NFK	"9,36"	Roger Bigot	Ulfkil	N	0.33	geld	0.08	-	N
624930	19811	1	NFK	"9,37"	Roger Bigot	Ulfkil	N	0.35	geld	0.05	-	N
624950	19812	1	NFK	"9,38"	Roger Bigot	Ulfkil	N	0.13	geld		-	N
624970	19813	1	NFK	"9,39"	Roger Bigot	Ulfkil	N	0.2	geld		-	N
624990	19814	1	NFK	"9,40"	Roger Bigot	Ulfkil	N	0.1	geld		-	N
625010	19815	1	NFK	"9,41"	Roger Bigot	Ulfkil	N	0.05	geld		-	N
625030	19816	1	NFK	"9,42"	Roger Bigot	Ulfkil	N	0.14	geld	0.2	-	N
625050	19817	1	NFK	"9,43"	Roger Bigot	Godwin	N	0.16	geld		-	N
625070	19818	1	NFK	"9,44"	Roger Bigot	Godwin	N	0.16	geld		-	N
625090	19819	1	NFK	"9,45"	Roger Bigot	Ranulf son of Walter	N	0.2	geld	0.5	-	N
625110	19820	1	NFK	"9,46"	Roger Bigot	Robert of Vaux	N	0.55	geld	1.05	-	N
625130	19821	1	NFK	"9,47"	Roger Bigot	Robert of Vaux	N	0.35	geld	0.5	-	N
625150	19822	1	NFK	"9,48"	Roger Bigot	Hugh of Corbon	N	0.5	geld	2.5	-	N
625170	19823	1	NFK	"9,49"	Roger Bigot	Ulfkil	N	0.25	geld	0.25	-	N
625190	19824	1	NFK	"9,50"	Roger Bigot	Ulfkil	N	0.5	geld	0.5	-	N
625220	19825	1	NFK	"9,51"	Roger Bigot	Ulfkil	N	0.21	geld	0.1	-	N
625240	19826	1	NFK	"9,52"	Roger Bigot	Ulfkil	N	0.51	geld	0.5	-	N
625260	19827	1	NFK	"9,53"	Roger Bigot	Robert of Vaux	N	0.11	geld	0.1	-	N
625280	19828	1	NFK	"9,54"	Roger Bigot	Ulfkil	N	0.3	geld	0.18	-	N
625300	19829	1	NFK	"9,55"	Roger Bigot	Ulfkil	N	0.06	geld	0.03	-	N
625320	19830	1	NFK	"9,56"	Roger Bigot	Robert of Vaux	N	0.97	geld	0.15	-	N
625340	19831	1	NFK	"9,57"	Roger Bigot	Robert of Vaux	N	0.47	geld		-	N
625360	19832	1	NFK	"9,58"	Roger Bigot	Roger Bigot	Y	0.06	geld		-	N
625370	19833	1	NFK	"9,59"	Roger Bigot	Roger Bigot	Y	0.04	geld	3	-	N
625380	19834	1	NFK	"9,60"	Roger Bigot	Turold	N	0.31	geld	0.4	-	N
625400	19835	1	NFK	"9,61"	Roger Bigot	Robert	N	0.03	geld	0.02	-	N
625420	19836	1	NFK	"9,62"	Roger Bigot	Turold	N	0.13	geld	0.1	-	N
625440	19837	1	NFK	"9,63"	Roger Bigot	Godwin	N	0.53	geld	1	-	N
625460	19838	1	NFK	"9,64"	Roger Bigot	Robert of Vaux	N	0.25	geld		-	N
625480	19839	1	NFK	"9,65"	Roger Bigot	Robert of Vaux	N	0.07	geld		-	N
625500	19840	1	NFK	"9,66"	Roger Bigot	Robert of Vaux	N	0.04	geld		-	N
625520	19841	1	NFK	"9,67"	Roger Bigot	Robert of Vaux	N	0.15	geld		-	N
625540	19842	1	NFK	"9,68"	Roger Bigot	Robert of Vaux	N	0.25	geld	1.5	-	N
625560	19843	1	NFK	"9,69"	Roger Bigot	Ulfkil	N	0.05	geld	0.02	-	N
625580	19844	1	NFK	"9,70"	Roger Bigot	Roger Bigot	Y	6	geld	8	-	N
625590	19845	1	NFK	"9,71"	Roger Bigot	Roger Bigot	Y	5.02	geld	4	-	N
625600	19846	1	NFK	"9,72"	Roger Bigot	Turold	N	0.52	geld	0.66	-	N
625620	19847	1	NFK	"9,73"	Roger Bigot	Ralph son of Herlewin	N	1	geld	1	-	N
625640	19848	1	NFK	"9,74"	Roger Bigot	Roger Bigot	Y	2	geld	1	-	N
625650	19849	1	NFK	"9,75"	Roger Bigot	Alstan an Englishman	N	1.5	geld	1	-	N
625670	19850	1	NFK	"9,76"	Roger Bigot	Roger Bigot	Y	4.1	geld	5.6	-	N
625680	19851	1	NFK	"9,77"	Roger Bigot	Roger Bigot	Y	2.44	geld	3.5	-	N
625690	19852	1	NFK	"9,78"	Roger Bigot	Alfred an Englishman	N	1.5	geld	1.5	-	N
625710	19853	1	NFK	"9,79"	Roger Bigot	Berard <of Cockfield>	N	0.08	geld	0.1	-	N
625730	19854	1	NFK	"9,80"	Roger Bigot	Ranulf son of Walter	N	3	geld	3	-	N
625750	19855	1	NFK	"9,81"	Roger Bigot	Stanhard (son of Alwy)	N	0.72	geld	1.25	-	N
625770	19856	1	NFK	"9,82"	Roger Bigot	Ranulf son of Walter	N	0.25	geld	0.5	-	N
625790	19857	1	NFK	"9,83"	Roger Bigot	Turstin son of Guy	N	5	geld	6	-	N
625810	19858	1	NFK	"9,84"	Roger Bigot	Humphrey of Culey	N	1	geld	0.8	-	N
625830	19859	1	NFK	"9,85"	Roger Bigot	Turstin son of Guy	N	1	geld		-	N
625850	19860	1	NFK	"9,86"	Roger Bigot	Roger Bigot	Y	2.15	geld	2	-	N
625860	19861	1	NFK	"9,87"	Roger Bigot	Roger Bigot	Y	5.3	geld	6	-	N
625880	19862	2	NFK	"9,88"	Roger Bigot	Robert	N	2.99	geld	2.62	proportional	N
625890	19862	1	NFK	"9,88"	Roger Bigot	Roger Bigot	Y	8.39	geld	7.37	proportional	N
625900	19863	1	NFK	"9,89"	Roger Bigot	Roger Bigot	Y	0.25	geld	0.2	-	N
625910	19864	1	NFK	"9,90"	Roger Bigot	Roger Bigot	Y	0.11	geld	0.07	-	N
625920	19865	1	NFK	"9,91"	Roger Bigot	Stanhard (son of Alwy)	N	0.98	geld	0.25	-	N
625940	19866	1	NFK	"9,92"	Roger Bigot	Stanhard (son of Alwy)	N	0.12	geld	0.06	-	N
625960	19867	1	NFK	"9,93"	Roger Bigot	Roger Bigot	Y	0.17	geld	0.03	-	N
625970	19868	1	NFK	"9,94"	Roger Bigot	Aitard (of Vaux)	N	3.95	geld	8	-	N
625990	19869	1	NFK	"9,95"	Roger Bigot	Ranulf son of Walter	N	2.5	geld	3	-	N
626010	19870	1	NFK	"9,96"	Roger Bigot	Walter	N	1.31	geld	0.5	-	N
626030	19871	1	NFK	"9,97"	Roger Bigot	Roger Bigot	Y	0.2	geld	0.25	-	N
626040	19872	2	NFK	"9,98"	Roger Bigot	William	N	0.51	geld	1	proportional	N
626050	19872	1	NFK	"9,98"	Roger Bigot	Roger Bigot	Y	4.66	geld	10.04	proportional	N
626060	19873	1	NFK	"9,99"	Roger Bigot	Robert of Vaux	N	4.01	geld	6.15	-	N
626080	19874	1	NFK	"9,100"	Roger Bigot	Robert of Courson	N	2.81	geld	3.8	-	N
626100	19875	1	NFK	"9,101"	Roger Bigot	Turold	N	0.25	geld	0.5	-	N
626120	19876	1	NFK	"9,102"	Roger Bigot	Walter	N	0.41	geld	1.17	-	N
626140	19877	1	NFK	"9,103"	Roger Bigot	Robert	N	1	geld	0.75	-	N
626160	19878	1	NFK	"9,104"	Roger Bigot	Roger Bigot	Y	1.66	geld	2	-	N
626170	19879	1	NFK	"9,105"	Roger Bigot	Roger Bigot	Y	0.4	geld	0.66	-	N
626180	19880	1	NFK	"9,106"	Roger Bigot	Turold	N	0.21	geld	0.06	-	N
626200	19881	1	NFK	"9,107"	Roger Bigot	Robert	N	0.01	geld	0.01	-	N
626220	19882	1	NFK	"9,108"	Roger Bigot	R(obert)	N	0.1	geld		-	N
626240	19883	1	NFK	"9,109"	Roger Bigot	2 men	N	0.25	geld		-	N
626260	19884	1	NFK	"9,110"	Roger Bigot	Robert	N	0.18	geld		-	N
626280	19885	1	NFK	"9,111"	Roger Bigot	Roger Bigot	Y	0.25	geld	0.2	-	N
626290	19886	1	NFK	"9,112"	Roger Bigot	Roger Bigot	Y	0.12	geld		-	N
626300	19887	1	NFK	"9,113"	Roger Bigot	Roger Bigot	Y	0.13	geld		-	N
626310	19888	1	NFK	"9,114"	Roger Bigot	Roger Bigot	Y	0.2	geld		-	N
626320	19889	1	NFK	"9,115"	Roger Bigot	Roger Bigot	Y	0.2	geld	0.4	-	N
626330	19890	1	NFK	"9,116"	Roger Bigot	Robert of Vaux	N	0.83	geld	0.5	-	N
626350	19891	1	NFK	"9,117"	Roger Bigot	Ralph	N	1	geld	0.6	-	N
626370	19892	1	NFK	"9,118"	Roger Bigot	Ralph son of H(erlewin)	N	0.37	geld	0.2	-	N
626390	19893	1	NFK	"9,119"	Roger Bigot	Roger Bigot	Y	0.5	geld	0.1	-	N
626400	19894	1	NFK	"9,120"	Roger Bigot	R(alph) son of H(erlewin)	N	0.5	geld	0.03	-	N
626420	19895	1	NFK	"9,121"	Roger Bigot	Stanhard (son of Alwy)	N	0.5	geld	0.13	-	N
626440	19896	1	NFK	"9,122"	Roger Bigot	Roger Bigot	Y	0.23	geld	0.2	-	N
626450	19897	1	NFK	"9,123"	Roger Bigot	Roger Bigot	Y	0.91	geld	0.5	-	N
626460	19898	1	NFK	"9,124"	Roger Bigot	Robert	N	0.5	geld	1.5	-	N
626480	19899	1	NFK	"9,125"	Roger Bigot	Roger Bigot	Y	0.33	geld	0.15	-	N
626490	19900	1	NFK	"9,126"	Roger Bigot	Roger Bigot	Y	3.2	geld	3.4	-	N
626500	19901	1	NFK	"9,127"	Roger Bigot	Roger Bigot	Y	0.25	geld	0.2	-	N
626510	19902	1	NFK	"9,128"	Roger Bigot	Roger Bigot	Y	0.06	geld	0.06	-	N
626520	19903	1	NFK	"9,129"	Roger Bigot	Roger Bigot	Y	1.5	geld	1	-	N
626530	19904	1	NFK	"9,130"	Roger Bigot	Payne	N	0.5	geld	0.25	-	N
626550	19905	1	NFK	"9,131"	Roger Bigot	William of Bourneville	N	1	geld	1.18	-	N
626570	19906	1	NFK	"9,132"	Roger Bigot	Roger Bigot	Y	1.16	geld	2.41	-	N
626580	19907	1	NFK	"9,133"	Roger Bigot	Roger Bigot	Y	0.2	geld	0.1	-	N
626590	19908	1	NFK	"9,134"	Roger Bigot	Robert	N	0.38	geld	0.26	-	N
626610	19909	1	NFK	"9,135"	Roger Bigot	Turstin son of Guy	N	0.5	geld	0.15	-	N
626630	19910	1	NFK	"9,136"	Roger Bigot	Turstin son of Guy	N	1	geld	0.9	-	N
626650	19911	1	NFK	"9,137"	Roger Bigot	Turstin son of Guy	N	0.5	geld	0.05	-	N
626670	19912	1	NFK	"9,138"	Roger Bigot	Turstin son of Guy	N	0.5	geld	0.5	-	N
626690	19913	1	NFK	"9,139"	Roger Bigot	Edwin	N	0.5	geld	0.25	-	N
626710	19914	1	NFK	"9,140"	Roger Bigot	Aitard (of Vaux)	N	0.16	geld	0.15	-	N
626730	19915	1	NFK	"9,141"	Roger Bigot	Turold	N	0.5	geld	1	-	N
626750	19916	1	NFK	"9,142"	Roger Bigot	Roger Bigot	Y	0.5	geld	0.9	-	N
626760	19917	1	NFK	"9,143"	Roger Bigot	Roger Bigot	Y	1	geld	1.53	-	N
626770	19918	1	NFK	"9,144"	Roger Bigot	Roger Bigot	Y	0.25	geld	0.6	-	N
626780	19919	1	NFK	"9,145"	Roger Bigot	Roger Bigot	Y	1.13	geld	2	-	N
626790	19920	1	NFK	"9,146"	Roger Bigot	Roger Bigot	Y	3.33	geld	4	-	N
626800	19921	1	NFK	"9,147"	Roger Bigot	Roger Bigot	Y	0.25	geld	0.75	-	N
626810	19922	1	NFK	"9,148"	Roger Bigot	Roger Bigot	Y	0.27	geld	0.51	-	N
626820	19923	1	NFK	"9,149"	Roger Bigot	Roger Bigot	Y	2.13	geld	6.75	-	N
626830	19924	1	NFK	"9,150"	Roger Bigot	Turstin son of Guy	N	1.5	geld	1.8	-	N
626850	19925	1	NFK	"9,151"	Roger Bigot	Roger Bigot	Y	0.5	geld	1.5	-	N
626860	19926	1	NFK	"9,152"	Roger Bigot	Roger Bigot	Y	0.1	geld	0.25	-	N
626870	19927	1	NFK	"9,153"	Roger Bigot	Turstin	N	0.35	geld	0.5	-	N
626890	19928	1	NFK	"9,154"	Roger Bigot	Roger Bigot	Y	0.5	geld	2.5	-	N
626900	19929	1	NFK	"9,155"	Roger Bigot	Roger Bigot	Y	0.53	geld	0.5	-	N
626910	19930	1	NFK	"9,156"	Roger Bigot	Roger Bigot	Y	0.02	geld	0.15	-	N
626920	19931	1	NFK	"9,157"	Roger Bigot	Stanhard (son of Alwy)	N	1.62	geld	1	-	N
626940	19932	1	NFK	"9,158"	Roger Bigot	Stanhard (son of Alwy)	N	0.17	geld		-	N
626960	19933	1	NFK	"9,159"	Roger Bigot	Stanhard (son of Alwy)	N	0.5	geld	0.5	-	N
626980	19934	1	NFK	"9,160"	Roger Bigot	Roger Bigot	Y	0.27	geld	0.25	-	N
626990	19935	1	NFK	"9,161"	Roger Bigot	Ranulf (son of Walter)	N	0.56	geld	1	-	N
627010	19936	1	NFK	"9,162"	Roger Bigot	Ranulf (son of Walter)	N	0.33	geld	0.35	-	N
627030	19937	1	NFK	"9,163"	Roger Bigot	Ranulf (son of Walter)	N	0.08	geld	0.06	-	N
627050	19938	1	NFK	"9,164"	Roger Bigot	Ranulf (son of Walter)	N	0.2	geld	0.15	-	N
627070	19939	1	NFK	"9,165"	Roger Bigot	Aitard (of Vaux)	N	0.25	geld	1	-	N
627090	19940	1	NFK	"9,166"	Roger Bigot	Aitard (of Vaux)	N	0.1	geld	0.05	-	N
627110	19941	1	NFK	"9,167"	Roger Bigot	Godwin	N	0.66	geld	0.5	-	N
627130	19942	1	NFK	"9,168"	Roger Bigot	Godwin	N	1	geld	1.5	-	N
627150	19943	1	NFK	"9,169"	Roger Bigot	Godwin	N	1.66	geld	2	-	N
627170	19944	1	NFK	"9,170"	Roger Bigot	Godwin	N	0.38	geld	0.25	-	N
627190	19945	1	NFK	"9,171"	Roger Bigot	Godwin	N	0.13	geld	0.13	-	N
627210	19946	1	NFK	"9,172"	Roger Bigot	Roger Bigot	Y	0.25	geld	0.5	-	N
627220	19947	1	NFK	"9,173"	Roger Bigot	Roger Bigot	Y	0.16	geld	0.08	-	N
627230	19948	1	NFK	"9,174"	Roger Bigot	four sons	N	1	geld	2	-	N
627250	19949	1	NFK	"9,175"	Roger Bigot	Roger Bigot	Y	0.75	geld	1.26	-	N
627260	19950	1	NFK	"9,176"	Roger Bigot	Roger Bigot	Y	0.25	geld	0.26	-	N
627270	19951	1	NFK	"9,177"	Roger Bigot	Turold	N	0.5	geld	1	-	N
627290	19952	1	NFK	"9,178"	Roger Bigot	Robert of Courson	N	1.25	geld	2.1	-	N
627310	19953	1	NFK	"9,179"	Roger Bigot	4 men	N	1.66	geld	0.81	-	N
627330	19954	1	NFK	"9,180"	Roger Bigot	Roger Bigot	Y	1	geld	0.5	-	N
627340	19955	1	NFK	"9,181"	Roger Bigot	Roger Bigot	Y	0.5	geld		-	N
627350	19956	2	NFK	"9,182"	Roger Bigot	Hugh of Houdain	N	0.27	geld	0.41	proportional	N
627360	19956	1	NFK	"9,182"	Roger Bigot	Roger Bigot	Y	1.05	geld	1.58	proportional	N
627370	19957	2	NFK	"9,183"	Roger Bigot	Hugh of Houdain	N	0.12	geld	0.07	proportional	N
627380	19957	1	NFK	"9,183"	Roger Bigot	Roger Bigot	Y	0.22	geld	0.13	proportional	N
627390	19958	1	NFK	"9,184"	Roger Bigot	Roger Bigot	Y	2	geld		-	N
627400	19959	1	NFK	"9,185"	Roger Bigot	Roger Bigot	Y	0.06	geld		-	N
627410	19960	1	NFK	"9,186"	Roger Bigot	Roger Bigot	Y	0.81	geld		-	N
627420	19961	1	NFK	"9,187"	Roger Bigot	Roger Bigot	Y		no units		-	N
627430	19962	1	NFK	"9,188"	Roger Bigot	Roger Bigot	Y	1.08	geld		-	N
627440	19963	1	NFK	"9,189"	Roger Bigot	Roger Bigot	Y	1.25	geld		-	N
627450	19964	1	NFK	"9,190"	Roger Bigot	Roger Bigot	Y	1.25	geld		-	N
627460	19965	1	NFK	"9,191"	Roger Bigot	Roger Bigot	Y	1	geld		-	N
627470	19966	1	NFK	"9,192"	Roger Bigot	Roger Bigot	Y	0.4	geld		-	N
627480	19967	1	NFK	"9,193"	Roger Bigot	Roger Bigot	Y	0.27	geld		-	N
627490	19968	1	NFK	"9,194"	Roger Bigot	Roger Bigot	Y	0.37	geld		-	N
627500	19969	1	NFK	"9,195"	Roger Bigot	Roger Bigot	Y	0.15	geld		-	N
627510	19970	1	NFK	"9,196"	Roger Bigot	Roger Bigot	Y	0.64	geld	15.25	-	N
627520	19971	1	NFK	"9,197"	Roger Bigot	Ranulf son of Walter	N	1.13	geld	0.5	-	N
627540	19972	1	NFK	"9,198"	Roger Bigot	Aitard (of Vaux)	N	1.5	geld	1.25	-	N
627560	19973	1	NFK	"9,199"	Roger Bigot	Warengar <of Hedingham>	N	1.2	geld	1.5	-	N
627580	19974	1	NFK	"9,200"	Roger Bigot	Roger Bigot	Y	0.37	geld	0.26	-	N
627590	19975	1	NFK	"9,201"	Roger Bigot	Roger Bigot	Y	0.18	geld	0.15	-	N
627600	19976	1	NFK	"9,202"	Roger Bigot	Warengar <of Hedingham>	N	0.25	geld	0.25	-	N
627620	19977	1	NFK	"9,203"	Roger Bigot	Roger Bigot	Y	0.12	geld	0.06	-	N
627630	19978	1	NFK	"9,204"	Roger Bigot	Roger Bigot	Y	0.25	geld	0.15	-	N
627640	19979	1	NFK	"9,205"	Roger Bigot	Roger Bigot	Y	0.7	geld		-	N
627650	19980	1	NFK	"9,206"	Roger Bigot	Roger Bigot	Y	0.3	geld		-	N
627660	19981	1	NFK	"9,207"	Roger Bigot	Roger Bigot	Y	0.1	geld		-	N
627670	19982	1	NFK	"9,208"	Roger Bigot	Roger Bigot	Y	1.04	geld		-	N
627680	19983	1	NFK	"9,209"	Roger Bigot	Roger Bigot	Y	1.3	geld		-	N
627690	19984	1	NFK	"9,210"	Roger Bigot	Roger Bigot	Y	0.4	geld		-	N
627700	19985	1	NFK	"9,211"	Roger Bigot	Hugh	N	0.45	geld		-	N
627720	19986	1	NFK	"9,212"	Roger Bigot	Mauger	N	2.13	geld		-	N
627740	19987	1	NFK	"9,213"	Roger Bigot	William	N	1.21	geld		-	N
627760	19988	1	NFK	"9,214"	Roger Bigot	Durand	N	0.84	geld		-	N
627780	19989	1	NFK	"9,215"	Roger Bigot	Roger Bigot	Y	0.5	geld		-	N
627790	19990	1	NFK	"9,216"	Roger Bigot	Durand	N	0.62	geld		-	N
627810	19991	1	NFK	"9,217"	Roger Bigot	Roger Bigot	Y	0.57	geld		-	N
627820	19992	1	NFK	"9,218"	Roger Bigot	Roger Bigot	Y	0.55	geld		-	N
627830	19993	2	NFK	"9,219"	Roger Bigot	Berard <of Cockfield>	N	0.45	equal	0.6	equal	N
627840	19993	1	NFK	"9,219"	Roger Bigot	Ascelin	N	0.45	equal	0.6	equal	N
627860	19994	1	NFK	"9,220"	Roger Bigot	Roger Bigot	Y	0.06	geld		-	N
627870	19995	1	NFK	"9,221"	Roger Bigot	Roger Bigot	Y	0.8	geld		-	N
627880	19996	1	NFK	"9,222"	Roger Bigot	Roger Bigot	Y	0.05	geld		-	N
627890	19997	1	NFK	"9,223"	Roger Bigot	Roger Bigot	Y	0.22	geld		-	N
627900	19998	1	NFK	"9,224"	Roger Bigot	Roger Bigot	Y	0.2	geld		-	N
627910	19999	1	NFK	"9,225"	Roger Bigot	Osbert	N	0.5	geld		-	N
627930	20000	1	NFK	"9,226"	Roger Bigot	Roger Bigot	Y	0.23	geld	22.13	-	N
627940	20001	1	NFK	"9,227"	Roger Bigot	Roger Bigot	Y		no units		-	N
627950	20002	1	NFK	"9,228"	Roger Bigot	Turold	N	0.33	geld	0.5	-	N
627970	20003	1	NFK	"9,229"	Roger Bigot	Robert of Vaux	N	0.27	geld	0.2	-	N
627990	20004	1	NFK	"9,230"	Roger Bigot	Hugh (of Houdain)	N	0.26	geld	0.16	-	N
628010	20005	1	NFK	"9,231"	Roger Bigot	R(alph) son of Herlewin	N	0.26	geld	0.2	-	N
628030	20006	1	NFK	"9,232"	Roger Bigot	Hugh (of Houdain)	N	0.75	geld	0.57	-	N
628050	20007	1	NFK	"9,233"	Roger Bigot	R(obert) of Vaux	N	2.76	geld	2.12	-	N
628070	20008	1	NFK	"9,234"	Roger Bigot	R(obert) of Vaux	N	0.5	geld	3	-	N
628110	20011	1	NFK	"10,1"	Bishop of Thetford	Bishop of Thetford	Y	2.66	geld	9.08	-	N
628120	20012	1	NFK	"10,2"	Bishop of Thetford	Bishop of Thetford	Y	3.24	geld	18.5	-	N
628130	20013	1	NFK	"10,3"	Bishop of Thetford	Bishop of Thetford	Y	4.5	geld	16	-	N
628140	20014	1	NFK	"10,4"	Bishop of Thetford	Richard	N	3	equal	1.5	equal	N
628150	20014	2	NFK	"10,4"	Bishop of Thetford	Eli	N	3	equal	1.5	equal	N
628170	20015	1	NFK	"10,5"	Bishop of Thetford	Bishop of Thetford	Y	10.71	geld	32.26	-	N
628180	20016	1	NFK	"10,6"	Bishop of Thetford	Bishop of Thetford	Y	2.88	geld	9.1	-	N
628190	20017	2	NFK	"10,7"	Bishop of Thetford	W(illiam of Noyers)	N	0.5	geld	1	-	N
628200	20017	1	NFK	"10,7"	Bishop of Thetford	Bishop of Thetford	Y	0.6	geld		-	N
628210	20018	1	NFK	"10,8"	Bishop of Thetford	Bishop of Thetford	Y	8.56	geld	30.13	-	N
628220	20019	1	NFK	"10,9"	Bishop of Thetford	Bishop of Thetford	Y	2	geld	8	-	N
628230	20020	1	NFK	"10,10"	Bishop of Thetford	Bishop of Thetford	Y	4.7	geld	15	-	N
628240	20021	1	NFK	"10,11"	Bishop of Thetford	Morel	N	3.37	geld	2.26	-	N
628260	20022	1	NFK	"10,12"	Bishop of Thetford	Bishop of Thetford	Y		recorded elsewhere		-	N
628270	20023	1	NFK	"10,13"	Bishop of Thetford	W(illiam) of Noyers	N	0.27	geld	0.86	-	N
628290	20024	1	NFK	"10,14"	Bishop of Thetford	Bishop of Thetford	Y	1.66	geld		-	N
628310	20025	2	NFK	"10,15"	Bishop of Thetford	Hugh	N	0.44	geld	1.42	proportional	N
628320	20025	1	NFK	"10,15"	Bishop of Thetford	Bishop of Thetford	Y	3.77	geld	12.08	proportional	N
628330	20026	1	NFK	"10,16"	Bishop of Thetford	Gunfrid the archdeacon	N	3.41	geld	4.03	-	N
628350	20027	1	NFK	"10,17"	Bishop of Thetford	Bishop of Thetford	Y	0.25	geld	0.1	-	N
628360	20028	1	NFK	"10,18"	Bishop of Thetford	Gunfrid	N	0.43	geld	0.36	-	N
628380	20029	1	NFK	"10,19"	Bishop of Thetford	Walter the deacon	N	2.59	proportional	3.61	proportional	N
628390	20029	2	NFK	"10,19"	Bishop of Thetford	Ranulf	N	0.35	proportional	0.49	proportional	N
628420	20031	3	NFK	"10,20"	Bishop of Thetford	Peter of Valognes	N		no units		not separately valued	N
628430	20031	2	NFK	"10,20"	Bishop of Thetford	Ingulf	N	1	geld	0.5	-	N
628440	20031	1	NFK	"10,20"	Bishop of Thetford	Bishop of Thetford	Y	6.12	geld	28	-	N
628450	20032	1	NFK	"10,21"	Bishop of Thetford	Bishop of Thetford	Y	4	geld	3	-	N
628460	20033	2	NFK	"10,22"	Bishop of Thetford	Peter of Valognes	N	0.5	geld		not separately valued	N
628470	20033	1	NFK	"10,22"	Bishop of Thetford	Bishop of Thetford	Y	4.3	geld	20.06	-	N
628480	20034	2	NFK	"10,23"	Bishop of Thetford	William of Noyers	N	1	geld	0.6	-	N
628490	20034	1	NFK	"10,23"	Bishop of Thetford	Bishop of Thetford	Y	1.5	geld	3.4	-	N
628500	20035	1	NFK	"10,24"	Bishop of Thetford	Bishop of Thetford	Y	1	geld	0.26	-	N
628510	20036	1	NFK	"10,25"	Bishop of Thetford	Bishop of Thetford	Y	3.8	geld	7.69	-	N
628520	20037	1	NFK	"10,26"	Bishop of Thetford	William of Noyers	N	0.27	geld	1.11	-	N
628540	20038	1	NFK	"10,27"	Bishop of Thetford	Bishop of Thetford	Y	0.15	geld	0.2	-	N
628550	20039	1	NFK	"10,28"	Bishop of Thetford	Bishop of Thetford	Y	5	geld	8	-	N
628560	20040	1	NFK	"10,29"	Bishop of Thetford	Bishop of Thetford	Y	0.02	geld	0.02	-	N
628570	20041	2	NFK	"10,30"	Bishop of Thetford	Richard (son of Alan)	N	0.25	geld	1.5	-	N
628580	20041	1	NFK	"10,30"	Bishop of Thetford	Bishop of Thetford	Y	5.8	geld	27.56	-	N
628590	20042	1	NFK	"10,31"	Bishop of Thetford	W(illiam) of Noyers	N	0.13	geld		-	N
628610	20043	1	NFK	"10,32"	Bishop of Thetford	W(illiam) of Noyers	N	0.35	geld	0.5	-	N
628630	20044	1	NFK	"10,33"	Bishop of Thetford	Bishop of Thetford	Y	5.16	geld	4	-	N
628640	20045	1	NFK	"10,34"	Bishop of Thetford	Bishop of Thetford	Y	0.12	geld	0.4	-	N
628650	20046	1	NFK	"10,35"	Bishop of Thetford	Reginald	N	0.25	geld	0.5	-	N
628670	20047	1	NFK	"10,36"	Bishop of Thetford	Bishop of Thetford	Y	0.6	geld	1	-	N
628680	20048	1	NFK	"10,37"	Bishop of Thetford	Geoffrey	N	0.18	geld	0.35	-	N
628700	20049	1	NFK	"10,38"	Bishop of Thetford	Bishop of Thetford	Y	4	geld	9.25	-	N
628710	20050	1	NFK	"10,39"	Bishop of Thetford	Godric (the steward)	N	1.41	geld	1.1	-	N
628730	20051	2	NFK	"10,40"	Bishop of Thetford	Roger	N	1	geld	1.8	proportional	N
628740	20051	1	NFK	"10,40"	Bishop of Thetford	Bishop of Thetford	Y	4	geld	7.2	proportional	N
628750	20052	1	NFK	"10,41"	Bishop of Thetford	Bishop of Thetford	Y	0.25	geld	0.1	-	N
628760	20053	1	NFK	"10,42"	Bishop of Thetford	W(illiam) of Noyers	N	0.35	geld	0.22	-	N
628780	20054	2	NFK	"10,43"	Bishop of Thetford	Richard son of Alan	N	1.22	proportional	0.9	proportional	N
628790	20054	1	NFK	"10,43"	Bishop of Thetford	Bishop of Thetford	Y	1.28	proportional	0.88	proportional	N
628800	20055	1	NFK	"10,44"	Bishop of Thetford	Richard son of Alan	N	0.33	geld	0.4	-	N
628820	20056	1	NFK	"10,45"	Bishop of Thetford	Bishop of Thetford	Y	0.1	geld	0.05	-	N
628830	20057	1	NFK	"10,46"	Bishop of Thetford	Bishop of Thetford	Y	1.69	geld	2	-	N
628840	20058	1	NFK	"10,47"	Bishop of Thetford	Bishop of Thetford	Y	0.25	geld	0.15	-	N
628850	20059	1	NFK	"10,48"	Bishop of Thetford	Ralph	N	1	geld	1	-	N
628870	20060	1	NFK	"10,49"	Bishop of Thetford	Bishop of Thetford	Y	3	geld	1.5	-	N
628880	20061	1	NFK	"10,50"	Bishop of Thetford	Bishop of Thetford	Y	0.33	geld	1.5	-	N
628890	20062	1	NFK	"10,51"	Bishop of Thetford	Bishop of Thetford	Y	1	geld	0.5	-	N
628900	20063	1	NFK	"10,52"	Bishop of Thetford	Bishop of Thetford	Y	0.5	geld	0.33	-	N
628910	20064	1	NFK	"10,53"	Bishop of Thetford	Bishop of Thetford	Y	0.05	geld	0.02	-	N
628920	20065	1	NFK	"10,54"	Bishop of Thetford	Bishop of Thetford	Y		no units		-	N
628930	20066	1	NFK	"10,55"	Bishop of Thetford	Bishop of Thetford	Y	1.75	geld	1.85	-	N
