struct_idx	county	phillimore	ten_in_chief	lord_86	demesne_86	holding	units	value_86	v_86_code	waste_86
18379	ESS	"18,22"	Bishop Odo of Bayeux	1 man-at-arms	N	2.89	geld	5.2	-	N
18380	ESS	"18,23"	Bishop Odo of Bayeux	1 man-at-arms	N	2.25	geld	4.55	-	N
18380	ESS	"18,23"	Bishop Odo of Bayeux	Swein (of Essex)'s men	N	0.25	geld		not separately valued	N
18381	ESS	"18,24"	Bishop Odo of Bayeux	Aubrey (de Vere)'s wife	N	0.95	geld	3	-	N
18382	ESS	"18,25"	Bishop Odo of Bayeux	(Hugh) nephew of Herbert (son of Ivo)	N	0.66	geld	1	-	N
18383	ESS	"18,26"	Bishop Odo of Bayeux	Mauger	N	1.5	geld	1.5	-	N
18384	ESS	"18,27"	Bishop Odo of Bayeux	Mauger	N	1.33	geld	1.5	-	N
18385	ESS	"18,28"	Bishop Odo of Bayeux	Hugh	N	1.33	geld	2	-	N
18386	ESS	"18,29"	Bishop Odo of Bayeux	Ansketil (of Graye)	N	2.83	geld	4	-	N
18387	ESS	"18,30"	Bishop Odo of Bayeux	Hugh	N	4	geld	2	-	N
18388	ESS	"18,31"	Bishop Odo of Bayeux	Hugh	N	0.5	geld	1	-	N
18389	ESS	"18,32"	Bishop Odo of Bayeux	Hugh	N	1.25	geld	1.5	-	N
18390	ESS	"18,33"	Bishop Odo of Bayeux	Hugh	N	1.5	geld	1	-	N
18391	ESS	"18,34"	Bishop Odo of Bayeux	(Ralph) son of Turold	N	1.5	geld	1.5	-	N
18392	ESS	"18,35"	Bishop Odo of Bayeux	Hugh	N	0.5	geld	1	-	N
18393	ESS	"18,36"	Bishop Odo of Bayeux	Ralph son of Turold	N	9	geld	7	-	N
18393	ESS	"18,36"	Bishop Odo of Bayeux	Turold of Rochester	N	14	geld	7.1	-	N
18394	ESS	"18,37"	Bishop Odo of Bayeux	Turold (of Rochester)	N	6.8	geld	6	-	N
18395	ESS	"18,38"	Bishop Odo of Bayeux	R(alph son of Turold)	N	2.55	geld	3	-	N
18396	ESS	"18,39"	Bishop Odo of Bayeux	R(alph son of Turold)	N	1.5	geld	1.5	-	N
18397	ESS	"18,40"	Bishop Odo of Bayeux	R(alph son of Turold)	N	2.25	geld	2	-	N
18398	ESS	"18,41"	Bishop Odo of Bayeux	R(alph son of Turold)	N	2.75	geld	4	-	N
18399	ESS	"18,42"	Bishop Odo of Bayeux	R(alph son of Turold)	N	1.33	geld	1	-	N
18400	ESS	"18,43"	Bishop Odo of Bayeux	Ralph (son of Turold)	N	4	geld	4	-	N
18401	ESS	"18,44"	Bishop Odo of Bayeux	Bishop Odo of Bayeux	Y	0.5	geld	0.26	-	N
18402	ESS	"18,45"	Bishop Odo of Bayeux	Bishop Odo of Bayeux	Y	1	geld	1.5	-	N
18404	ESS	"19,1"	Bishop of Hereford	Bishop of Hereford	Y	2.16	geld	2.5	-	N
18406	ESS	"20,1"	Count Eustace	Count Eustace	Y	20.62	geld	36	-	N
18407	ESS	"20,2"	Count Eustace	Warner	N	2.54	geld	2.5	-	N
18408	ESS	"20,3"	Count Eustace	Roger	N	2	geld	3	-	N
18409	ESS	"20,4"	Count Eustace	Count Eustace	Y	1	geld	1	-	N
18410	ESS	"20,5"	Count Eustace	Count Eustace	Y	1	geld	1	-	N
18411	ESS	"20,6"	Count Eustace	Aelfric	N		no units	10	-	N
18412	ESS	"20,7"	Count Eustace	Count Eustace	Y	4.09	geld	14.5	-	N
18413	ESS	"20,8"	Count Eustace	Count Eustace	Y	2.5	geld	12	-	N
18414	ESS	"20,9"	Count Eustace	Count Eustace	Y	1.12	geld	1.5	-	N
18415	ESS	"20,10"	Count Eustace	Count Eustace	Y	0.5	geld	0.5	-	N
18416	ESS	"20,11"	Count Eustace	Richard	N	0.42	geld	1	-	N
18417	ESS	"20,12"	Count Eustace	Iwain	N	3.5	geld	4	-	N
18418	ESS	"20,13"	Count Eustace	Adelulf (of Marck)	N	1.75	geld	3	-	N
18418	ESS	"20,13"	Count Eustace	1 priest	N	0.5	geld		not separately valued	N
18419	ESS	"20,14"	Count Eustace	Geoffrey	N	0.5	geld	0.55	-	N
18420	ESS	"20,15"	Count Eustace	Adelulf of Marck	N	2.25	geld	8	-	N
18421	ESS	"20,16"	Count Eustace	Count Eustace	Y	2	geld	1.5	-	N
18422	ESS	"20,17"	Count Eustace	Count Eustace	Y	1.25	geld	1.15	-	N
18423	ESS	"20,18"	Count Eustace	Bernard	N	0.5	geld	0.5	-	N
18424	ESS	"20,19"	Count Eustace	Count Eustace	Y	9.5	geld	17.25	-	N
18425	ESS	"20,20"	Count Eustace	Ralph of Marcy	N	1.75	geld	3	-	N
18426	ESS	"20,21"	Count Eustace	Count Eustace	Y	2.75	geld	3	-	N
18427	ESS	"20,22"	Count Eustace	Adelulf (of Marck)	N	1.25	geld	2	-	N
18428	ESS	"20,23"	Count Eustace	Count Eustace	Y	3.31	geld	24	-	N
18429	ESS	"20,24"	Count Eustace	Adelulf (of Marck)	N	1.25	geld	1.65	-	N
18430	ESS	"20,25"	Count Eustace	Count Eustace	Y	4.06	geld	22.5	-	N
18431	ESS	"20,26"	Count Eustace	Wulfmer	N	1.66	geld	4	-	N
18432	ESS	"20,27"	Count Eustace	Adelulf of Marck	N	0.52	geld	5	-	N
18433	ESS	"20,28"	Count Eustace	Bernard	N	0.58	geld	1.5	-	N
18434	ESS	"20,29"	Count Eustace	Adelulf (of Marck)	N	0.25	geld	1.25	-	N
18435	ESS	"20,30"	Count Eustace	Guy (of Anjou)	N	0.58	geld	2	-	N
18436	ESS	"20,31"	Count Eustace	Guy (of Anjou)	N	0.3	geld	0.8	-	N
18437	ESS	"20,32"	Count Eustace	Rainer	N	3	geld	8	-	N
18438	ESS	"20,33"	Count Eustace	Bernard	N	0.12	geld	1	-	N
18439	ESS	"20,34"	Count Eustace	Canons of London (St Martin-le-Grand)	N	2.25	geld	6	-	N
18440	ESS	"20,35"	Count Eustace	Robert	N	1	geld	0.7	-	N
18441	ESS	"20,36"	Count Eustace	Count Eustace	Y	7.69	geld	22	weighed	N
18442	ESS	"20,37"	Count Eustace	Count Eustace	Y	4.5	geld	12	weighed	N
18443	ESS	"20,38"	Count Eustace	Count Eustace	Y	2	geld	3.25	-	N
18444	ESS	"20,39"	Count Eustace	Hugh	N	3	geld	5	-	N
18445	ESS	"20,40"	Count Eustace	Hugh	N	1.2	geld	1.5	-	N
18446	ESS	"20,41"	Count Eustace	Robert	N	0.33	geld	2	-	N
18447	ESS	"20,42"	Count Eustace	Robert	N	0.2	geld	0.05	-	N
18448	ESS	"20,43"	Count Eustace	Count Eustace	Y	9.5	geld	40.25	weighed	N
18449	ESS	"20,44"	Count Eustace	Aelfric	N	0.5	geld	0.5	-	N
18449	ESS	"20,44"	Count Eustace	Count Eustace	Y	1.16	geld	1.5	-	N
18450	ESS	"20,45"	Count Eustace	Ralph (of Marcy)	N	1	geld	1.5	-	N
18450	ESS	"20,45"	Count Eustace	Count Eustace	Y	2	geld	18.5	weighed	N
18451	ESS	"20,46"	Count Eustace	Ralph Baynard	N	0.5	geld		not separately valued	N
18451	ESS	"20,46"	Count Eustace	Count Eustace	Y	1	geld	8	-	N
18452	ESS	"20,47"	Count Eustace	Richard	N	0.33	geld	0.5	-	N
18453	ESS	"20,48"	Count Eustace	David (of Argenton)	N	2.66	geld	3	-	N
18454	ESS	"20,49"	Count Eustace	Richard	N	0.41	geld	1.5	-	N
18455	ESS	"20,50"	Count Eustace	Iwain	N	0.66	geld	2	-	N
18456	ESS	"20,51"	Count Eustace	Mauger	N	3	geld	7	-	N
18457	ESS	"20,52"	Count Eustace	Lambert	N	5	geld	6	-	N
18458	ESS	"20,53"	Count Eustace	Lambert	N	1	geld	1	-	N
18459	ESS	"20,54"	Count Eustace	Adelulf (of Marck)	N	4	geld	6	-	N
18460	ESS	"20,55"	Count Eustace	Lambert	N	2.25	geld	3	-	N
18461	ESS	"20,56"	Count Eustace	Lambert	N	8.29	geld	8.04	-	N
18462	ESS	"20,57"	Count Eustace	Adelulf (of Marck)	N	9	geld	5.5	-	N
18463	ESS	"20,58"	Count Eustace	Adelulf (of Marck)	N	1.12	geld	1.5	-	N
18464	ESS	"20,59"	Count Eustace	Count Eustace	Y	2.04	geld	1	-	N
18465	ESS	"20,60"	Count Eustace	Canons of London (St Martin-le-Grand)	N	1.29	geld	1.5	-	N
18466	ESS	"20,61"	Count Eustace	Count Eustace	Y	0.5	geld	0.35	-	N
18467	ESS	"20,62"	Count Eustace	Amalfrid	N	3	geld	3	-	N
18468	ESS	"20,63"	Count Eustace	Count Eustace	Y	4.33	geld	11.5	-	N
18469	ESS	"20,64"	Count Eustace	Count Eustace	Y	0.5	geld	3	-	N
18470	ESS	"20,65"	Count Eustace	Hato	N	2.41	geld	3	-	N
18471	ESS	"20,66"	Count Eustace	Ralph of Marcy	N	3	geld	4.5	-	N
18472	ESS	"20,67"	Count Eustace	Robert	N	3	geld	4.35	-	N
18473	ESS	"20,68"	Count Eustace	Adelulf (of Marck)	N	4	geld	4	-	N
18474	ESS	"20,69"	Count Eustace	Adelulf (of Marck)	N	2.75	geld	11	-	N
18475	ESS	"20,70"	Count Eustace	Bernard	N	0.87	geld	4	-	N
18476	ESS	"20,71"	Count Eustace	William Cardon	N	0.75	geld	8.33E-03	-	N
18476	ESS	"20,71"	Count Eustace	Count Eustace	Y	6.13	geld	15.06	-	N
18477	ESS	"20,72"	Count Eustace	Guy (of Anjou)	N	6.25	geld	6	-	N
18478	ESS	"20,73"	Count Eustace	Anselm	N	0.5	geld	0.5	-	N
18478	ESS	"20,73"	Count Eustace	Guy (of Anjou)	N	2.5	geld	3	-	N
18479	ESS	"20,74"	Count Eustace	Roger of Sommery	N	14	geld	20	-	N
18480	ESS	"20,75"	Count Eustace	Roger of Sommery	N	2.5	geld	5	-	N
18481	ESS	"20,76"	Count Eustace	Roger of Sommery	N	0.25	geld	0.5	-	N
18482	ESS	"20,77"	Count Eustace	Count Eustace	Y	4.5	geld	12	-	N
18483	ESS	"20,78"	Count Eustace	Count Eustace	Y	1	geld	12	-	N
18484	ESS	"20,79"	Count Eustace	Adelulf (of Marck)	N	2.25	geld	10	-	N
18485	ESS	"20,80"	Count Eustace	Count Eustace	Y	5.75	geld	10	-	N
18487	ESS	"21,1"	Count Alan	Osbern	N	1.62	geld	1.5	-	N
18488	ESS	"21,2"	Count Alan	Hervey (of 'Spain')	N	1.37	geld	5	-	N
18489	ESS	"21,3"	Count Alan	Aubrey de Vere	N	1.25	geld	3	-	N
18490	ESS	"21,4"	Count Alan	Hervey (of 'Spain')	N	2.5	geld	8	-	N
18491	ESS	"21,5"	Count Alan	1 man-at-arms	N	0.06	geld	0.15	-	N
18492	ESS	"21,6"	Count Alan	Count Alan	Y	0.35	geld	1.25	-	N
18493	ESS	"21,7"	Count Alan	Count Alan	Y	0.32	geld	0.25	-	N
18494	ESS	"21,8"	Count Alan	Aubrey de Vere	N	1.5	geld	5	-	N
18495	ESS	"21,9"	Count Alan	Hervey of 'Spain'	N	0.85	geld	0.65	-	N
18496	ESS	"21,10"	Count Alan	Hervey of 'Spain'	N	1	geld	1	-	N
18497	ESS	"21,11"	Count Alan	Hervey of 'Spain'	N	0.25	geld	0.5	-	N
18498	ESS	"21,12"	Count Alan	Hervey (of 'Spain')	N	0.04	geld	0.1	-	N
18500	ESS	"22,1"	William of Warenne	William of Warenne	Y	0.75	geld	0.5	-	N
18501	ESS	"22,2"	William of Warenne	Ranulf	N	0.25	geld	0.7	-	N
18502	ESS	"22,3"	William of Warenne	Richard	N	2	geld	7.3	-	N
18503	ESS	"22,4"	William of Warenne	Richard	N	3	geld	5	-	N
18504	ESS	"22,5"	William of Warenne	William of Warenne	Y	2	geld	5	-	N
18505	ESS	"22,6"	William of Warenne	William of Warenne	Y	1.93	geld	9	-	N
18506	ESS	"22,7"	William of Warenne	W(illiam) of Vatteville	N	2.5	geld	18	-	N
18507	ESS	"22,8"	William of Warenne	Walter (of Ricarville)	N	3.5	geld	8	-	N
18508	ESS	"22,9"	William of Warenne	Wibert < of Bumpstead>	N	0.5	geld	1.75	-	N
18509	ESS	"22,10"	William of Warenne	Sigmund <of Rockland>	N	1.25	geld	1.25	-	N
18510	ESS	"22,11"	William of Warenne	Richard	N	0.28	geld	0.5	-	N
18510	ESS	"22,11"	William of Warenne	William of Warenne	Y	1.68	geld	13.36	-	N
18511	ESS	"22,12"	William of Warenne	Wulfbert < of Bumpstead>	N	3.15	geld	12	-	N
18512	ESS	"22,13"	William of Warenne	William of Warenne	Y	2.65	geld	10.25	proportional	N
18512	ESS	"22,13"	William of Warenne	Gladiou	N	0.75	geld	3	proportional	N
18512	ESS	"22,13"	William of Warenne	Richard	N	0.2	geld	0.75	proportional	N
18513	ESS	"22,14"	William of Warenne	Wulfbert < of Bumpstead>	N	4	geld	4.85	-	N
18513	ESS	"22,14"	William of Warenne	Ranulf	N	0.5	geld	0.3	-	N
18514	ESS	"22,15"	William of Warenne	Wulfbert < of Bumpstead>	N	4.22	geld	4	-	N
18515	ESS	"22,16"	William of Warenne	Ranulf	N	1.75	geld	2	-	N
18516	ESS	"22,17"	William of Warenne	William of Warenne	Y	0.5	geld	0.5	-	N
18517	ESS	"22,18"	William of Warenne	Richard	N	0.91	geld	2	-	N
18518	ESS	"22,19"	William of Warenne	Richard	N	1.75	geld	3	-	N
18519	ESS	"22,20"	William of Warenne	Richard	N	2.5	geld	3	-	N
18520	ESS	"22,21"	William of Warenne	Richard	N	1.37	geld	1.5	-	N
18521	ESS	"22,22"	William of Warenne	William of Warenne	Y	1	geld	1	-	N
18522	ESS	"22,23"	William of Warenne	Ranulf	N	0.25	geld	0.5	-	N
18523	ESS	"22,24"	William of Warenne	William of Warenne	Y	0.2	geld	0.33	-	N
18525	ESS	"23,1"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	1	geld	2	-	N
18526	ESS	"23,2"	Richard son of Count Gilbert	Warner	N	2.12	geld	6	-	N
18526	ESS	"23,2"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	9.56	geld	50	-	N
18527	ESS	"23,3"	Richard son of Count Gilbert	Arnold	N	1.75	geld	5	-	N
18527	ESS	"23,3"	Richard son of Count Gilbert	1 priest	N	0.5	geld		not separately valued	N
18528	ESS	"23,4"	Richard son of Count Gilbert	W(illiam) Peche	N	0.5	geld	7	-	N
18529	ESS	"23,5"	Richard son of Count Gilbert	Elinant	N	0.4	geld	1.5	-	N
18530	ESS	"23,6"	Richard son of Count Gilbert	Robert (of Vatteville)	N	1.75	geld	10	-	N
18531	ESS	"23,7"	Richard son of Count Gilbert	Goismer	N	1.04	geld	5	-	N
18532	ESS	"23,8"	Richard son of Count Gilbert	Arnold	N	0.58	geld	2	-	N
18533	ESS	"23,9"	Richard son of Count Gilbert	Arnold	N	0.31	geld	0.5	-	N
18534	ESS	"23,10"	Richard son of Count Gilbert	Widelard (of Balliol)	N	1	geld	2	-	N
18535	ESS	"23,11"	Richard son of Count Gilbert	2 men-at-arms	N	0.3	geld	3	-	N
18536	ESS	"23,12"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.83	geld	1.75	-	N
18537	ESS	"23,13"	Richard son of Count Gilbert	2 men-at-arms	N	0.3	geld	3.25	-	N
18538	ESS	"23,14"	Richard son of Count Gilbert	Mascerel	N	0.75	geld	1.1	-	N
18539	ESS	"23,15"	Richard son of Count Gilbert	Germund <of Villers>	N	0.27	geld	2.5	-	N
18540	ESS	"23,16"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.29	geld		-	N
18541	ESS	"23,17"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	1.62	geld		-	N
18542	ESS	"23,18"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.6	geld		-	N
18543	ESS	"23,19"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.95	geld		-	N
18544	ESS	"23,20"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	1.75	geld		-	N
18545	ESS	"23,21"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.2	geld		-	N
18546	ESS	"23,22"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.5	geld		-	N
18547	ESS	"23,23"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.45	geld		-	N
18548	ESS	"23,24"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.62	geld		-	N
18549	ESS	"23,25"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.54	geld		-	N
18550	ESS	"23,26"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.59	geld		-	N
18551	ESS	"23,27"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.01	geld	15.32	-	N
18552	ESS	"23,28"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.95	geld	4.4	-	N
18553	ESS	"23,29"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.33	geld	1.5	-	N
18554	ESS	"23,30"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.75	geld	4	-	N
18555	ESS	"23,31"	Richard son of Count Gilbert	Roger	N	1	geld	2.5	-	N
18556	ESS	"23,32"	Richard son of Count Gilbert	R(oger)	N	0.5	geld	2	-	N
18557	ESS	"23,33"	Richard son of Count Gilbert	Algar	N	0.3	geld	0.3	-	N
18558	ESS	"23,34"	Richard son of Count Gilbert	Wulfwin	N	0.26	equal	0.33	equal	N
18558	ESS	"23,34"	Richard son of Count Gilbert	Leofric	N	0.25	geld	0.33	equal	N
18558	ESS	"23,34"	Richard son of Count Gilbert	Wulfwin's sisters	N	0.26	equal	0.33	equal	N
18559	ESS	"23,35"	Richard son of Count Gilbert	Wulfmer	N	0.33	geld	0.5	-	N
18560	ESS	"23,36"	Richard son of Count Gilbert	Goding	N	0.26	geld	0.5	-	N
18561	ESS	"23,37"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	0.1	geld	0.15	-	N
18562	ESS	"23,38"	Richard son of Count Gilbert	Walter Tirel	N	2.5	geld	15	-	N
18563	ESS	"23,39"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	4	geld	16	-	N
18564	ESS	"23,40"	Richard son of Count Gilbert	2 Frenchmen	N	1.5	geld	5.1	proportional	N
18564	ESS	"23,40"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	3.5	geld	11.9	proportional	N
18565	ESS	"23,41"	Richard son of Count Gilbert	Robert of Vatteville	N	3.75	geld	16	-	N
18566	ESS	"23,42"	Richard son of Count Gilbert	Widelard (of Balliol)	N	1	geld	1	-	N
18567	ESS	"23,43"	Richard son of Count Gilbert	Richard son of Count Gilbert	Y	1.5	geld	4	-	N
18569	ESS	"24,1"	Swein of Essex	Siric	N	5.12	geld	5	-	N
18570	ESS	"24,2"	Swein of Essex	Walter	N	5	geld	6	-	N
18571	ESS	"24,3"	Swein of Essex	Osbern the Frenchman	N	1	equal	2.5	equal	N
18571	ESS	"24,3"	Swein of Essex	Ralph the Frenchman	N	1	equal	2.5	equal	N
18572	ESS	"24,4"	Swein of Essex	Osbern	N	1.33	geld	2	-	N
18573	ESS	"24,5"	Swein of Essex	Payne	N	2.25	geld	1.5	-	N
18574	ESS	"24,6"	Swein of Essex	Turold (son of Odo)	N	1.25	geld	1	-	N
18575	ESS	"24,7"	Swein of Essex	Turold (son of Odo)	N	1.12	geld	1.25	-	N
18576	ESS	"24,8"	Swein of Essex	W.	N	3	geld	3	-	N
18577	ESS	"24,9"	Swein of Essex	Thorkil	N	1.86	geld	2.5	-	N
18578	ESS	"24,10"	Swein of Essex	Swein of Essex	Y	10	geld	9	-	N
18579	ESS	"24,11"	Swein of Essex	William son of Odo	N	0.87	geld	0.5	-	N
18580	ESS	"24,12"	Swein of Essex	Mainard	N	0.25	geld	0.25	-	N
18581	ESS	"24,13"	Swein of Essex	Swein of Essex	Y	2	geld	2	-	N
18582	ESS	"24,14"	Swein of Essex	Walter	N	0.5	geld	0.5	-	N
18583	ESS	"24,15"	Swein of Essex	Swein of Essex	Y	5	geld	4	-	P
18584	ESS	"24,16"	Swein of Essex	Swein of Essex	Y	5.12	geld	5	-	N
18585	ESS	"24,17"	Swein of Essex	4 Frenchmen	N	2	geld	3	-	N
18585	ESS	"24,17"	Swein of Essex	Swein of Essex	Y	3	geld	7	-	N
18586	ESS	"24,18"	Swein of Essex	Swein of Essex	Y	2.5	geld	2	-	N
18587	ESS	"24,19"	Swein of Essex	Godebold (father of Robert)	N	1	geld	1.6	proportional	N
18587	ESS	"24,19"	Swein of Essex	Odo	N	0.25	geld	0.4	proportional	N
18588	ESS	"24,20"	Swein of Essex	Geoffrey	N	3	geld	1	-	N
18588	ESS	"24,20"	Swein of Essex	Swein of Essex	Y	0.5	geld	9	-	N
18589	ESS	"24,21"	Swein of Essex	Warner	N	0.5	equal	0.75	equal	N
18589	ESS	"24,21"	Swein of Essex	W.	N	0.5	equal	0.75	equal	N
18589	ESS	"24,21"	Swein of Essex	Swein of Essex	Y	4.5	geld	8.5	-	N
18590	ESS	"24,22"	Swein of Essex	Grapinel	N	0.5	geld	0.5	-	N
18590	ESS	"24,22"	Swein of Essex	Swein of Essex	Y	7.5	geld	11.5	-	N
18591	ESS	"24,23"	Swein of Essex	Swein of Essex	Y	5	geld	10	-	N
18592	ESS	"24,24"	Swein of Essex	Hugh de Montfort	N	1	geld	1	-	N
18592	ESS	"24,24"	Swein of Essex	Swein of Essex	Y	5.5	geld	10	-	N
18592	ESS	"24,24"	Swein of Essex	Gerald	N	1	geld	1.6	equal	N
18592	ESS	"24,24"	Swein of Essex	John	N	0.25	geld	0.4	equal	N
18593	ESS	"24,25"	Swein of Essex	Odo	N	1.25	geld	3	-	N
18594	ESS	"24,26"	Swein of Essex	Alfred	N	2.75	geld	7	-	N
18595	ESS	"24,27"	Swein of Essex	Wicard	N	1.56	geld	1.25	-	N
18596	ESS	"24,28"	Swein of Essex	Walter	N	4	geld	8	-	N
18597	ESS	"24,29"	Swein of Essex	Swein of Essex	Y	0.5	geld	2	-	N
18597	ESS	"24,29"	Swein of Essex	Godric	N	0.5	geld	0.66	proportional	N
18597	ESS	"24,29"	Swein of Essex	Robert	N	1	geld	1.33	proportional	N
18598	ESS	"24,30"	Swein of Essex	Ascelin	N	1.75	geld	4	-	N
18599	ESS	"24,31"	Swein of Essex	Ascelin	N	1	geld	2	-	N
18600	ESS	"24,32"	Swein of Essex	Ascelin	N	0.43	geld	1.5	-	N
18601	ESS	"24,33"	Swein of Essex	Payne	N	1	geld	4	-	N
18602	ESS	"24,34"	Swein of Essex	John	N	1.75	geld	2	-	N
18603	ESS	"24,35"	Swein of Essex	Aelfgyth <of Sutton>	N	1.12	geld	1.5	-	N
18604	ESS	"24,36"	Swein of Essex	Almer	N	0.62	geld	1.5	-	N
18605	ESS	"24,37"	Swein of Essex	Hugh	N	0.31	geld	0.5	-	N
18606	ESS	"24,38"	Swein of Essex	Roger	N	0.5	geld	0.5	-	N
18607	ESS	"24,39"	Swein of Essex	Roger	N	0.5	geld	1	-	N
18608	ESS	"24,40"	Swein of Essex	Godfrey	N	0.12	geld	0.5	-	N
18609	ESS	"24,41"	Swein of Essex	Robert	N	0.25	geld	1	-	N
18610	ESS	"24,41a"	Swein of Essex	Swein of Essex	Y		no units		-	N
18611	ESS	"24,42"	Swein of Essex	Ralph	N	1.83	geld	1.3	-	N
18612	ESS	"24,43"	Swein of Essex	Warner	N	0.8	geld	1	-	N
18613	ESS	"24,44"	Swein of Essex	Clarenbald <of Rivenhall>	N	0.25	geld	1.5	-	N
18614	ESS	"24,45"	Swein of Essex	Godebold (father of Robert)	N	0.75	geld	3	-	N
18615	ESS	"24,46"	Swein of Essex	Walter	N	2.5	geld	6	-	N
18616	ESS	"24,47"	Swein of Essex	Warner	N	0.16	geld	0.4	-	N
18617	ESS	"24,48"	Swein of Essex	Edmer	N	0.3	geld	1	-	N
18618	ESS	"24,49"	Swein of Essex	Swein of Essex	Y	6	geld	10	-	N
18619	ESS	"24,50"	Swein of Essex	Odo	N	0.5	geld	0.5	-	N
18620	ESS	"24,51"	Swein of Essex	Odo	N	0.12	geld	0.25	-	N
18621	ESS	"24,52"	Swein of Essex	Swein of Essex	Y		no units		-	N
18622	ESS	"24,53"	Swein of Essex	Swein of Essex	Y	12.75	adjusted	26	-	N
18623	ESS	"24,54"	Swein of Essex	Alfred	N	2	geld	2	-	N
18624	ESS	"24,55"	Swein of Essex	Ralph	N	0.8	geld	1	-	N
18625	ESS	"24,56"	Swein of Essex	Ansgot	N	0.75	geld	1.33	proportional	N
18625	ESS	"24,56"	Swein of Essex	Wicard	N	0.75	geld	1.33	proportional	N
18625	ESS	"24,56"	Swein of Essex	Robert	N	0.62	geld	1.11	proportional	N
18625	ESS	"24,56"	Swein of Essex	Ralph	N	0.12	geld	0.22	proportional	N
18626	ESS	"24,57"	Swein of Essex	Swein of Essex	Y	6.81	geld	9.25	-	N
18626	ESS	"24,57"	Swein of Essex	Godebold (father of Robert)	N	1.75	geld	8	-	N
18627	ESS	"24,58"	Swein of Essex	Osbert	N	1	geld	1	-	N
18628	ESS	"24,59"	Swein of Essex	Siric	N	5	geld	10	-	N
18629	ESS	"24,60"	Swein of Essex	Robert	N	3.66	geld	9	-	N
18630	ESS	"24,61"	Swein of Essex	Swein of Essex	Y	2	geld	5	-	N
18631	ESS	"24,62"	Swein of Essex	Leofwin	N	1	geld	1	-	N
18632	ESS	"24,63"	Swein of Essex	Gunnar <of Maldon>	N	0.5	geld	1	-	N
18633	ESS	"24,64"	Swein of Essex	Siric	N	8	geld	10	-	N
18634	ESS	"24,65"	Swein of Essex	Odard <of Foulton>	N	0.91	geld	1	-	N
18635	ESS	"24,66"	Swein of Essex	Odo	N	1.83	geld	1.25	-	N
18636	ESS	"24,67"	Swein of Essex	Gunnar <of Maldon>	N	0.25	geld	0.5	-	N
18638	ESS	"25,1"	Eudo the steward	Richard (of Sackville)	N	1.87	geld	8	-	N
18639	ESS	"25,2"	Eudo the steward	Thorgisl	N	2.21	geld	2	-	N
18640	ESS	"25,3"	Eudo the steward	Thorgisl	N	1.87	geld	6	-	N
18641	ESS	"25,4"	Eudo the steward	Eudo the steward	Y	1	geld	6	-	N
18642	ESS	"25,5"	Eudo the steward	Eudo the steward	Y	10.91	geld	17.3	-	N
18643	ESS	"25,6"	Eudo the steward	Richard (of Sackville)	N	3.5	geld	4	-	N
18644	ESS	"25,7"	Eudo the steward	Richard (of Sackville)	N	3.29	geld	4	-	N
18645	ESS	"25,8"	Eudo the steward	Richard (of Sackville)	N	2.16	geld	3	-	N
18646	ESS	"25,9"	Eudo the steward	Richard (of Sackville)	N	0.66	geld	0.5	-	N
18647	ESS	"25,10"	Eudo the steward	Richard (of Sackville)	N	1.58	geld	2.5	-	N
18648	ESS	"25,11"	Eudo the steward	Pirot <of Wyboston>	N	3.37	geld	7	-	N
18649	ESS	"25,12"	Eudo the steward	Richard (son of Count Gilbert)	N	0.07	geld	4	-	N
18650	ESS	"25,13"	Eudo the steward	Eudo the steward	Y	0.5	geld	0.5	-	N
18651	ESS	"25,14"	Eudo the steward	Ralph	N	0.62	geld	2	-	N
18652	ESS	"25,15"	Eudo the steward	Eudo the steward	Y	1.12	geld	10	-	N
18653	ESS	"25,16"	Eudo the steward	Richard (of Sackville)	N	4.83	geld	8	-	N
18654	ESS	"25,17"	Eudo the steward	Arthur	N	1.04	geld	2.25	-	N
18655	ESS	"25,18"	Eudo the steward	Eudo the steward	Y	1.33	geld	4.05	-	N
18656	ESS	"25,19"	Eudo the steward	Eudo the steward	Y	3	geld	12	-	N
