struct_idx	county	phillimore	overlord_66	lord_66	holding	units	value_66	v_66_code	waste_66	idx_overlord_66	idx_lord_66
21383	SUF	"6,110"	-	Aelfric	8.33E-03	geld		not separately valued	N		7200
21383	SUF	"6,110"	-	"free men, twelve"	0.72	geld	3	-	N		650900
21383	SUF	"6,110"	Edric (of Laxfield)	Leofwin son of Brun	0.2	geld		not separately valued	N	167150	345350
21384	SUF	"6,111"	Edric (of Laxfield)	Leofstan	0.03	geld		1086 value	N	167150	339450
21385	SUF	"6,112"	Queen (Edith)	Godwin son of Alfhere	3.08	geld	8	-	N	160400	246450
21385	SUF	"6,112"	Godwin son of Alfhere	"free men, twelve"	0.69	geld		not separately valued	N	246450	650900
21385	SUF	"6,112"	Healfdene	Aethelric	0.06	geld		not separately valued	N	272450	18250
21385	SUF	"6,112"	Healfdene	Blaecmann <of Darsham>	0.06	geld		not separately valued	N	272450	112070
21386	SUF	"6,113"	Godwin son of Alfhere	"free men, four"	0.23	geld		1086 value	N	246450	646050
21387	SUF	"6,114"	Edric of Laxfield	Oslac <of Kesgrave>	0.1	geld		1086 value	N	167100	390450
21387	SUF	"6,114"	G(odwin son of Alfhere)	"free men, three"	0.16	geld		1086 value	N	246460	650300
21388	SUF	"6,115"	-	Edric (of Laxfield)	0.18	geld		1086 value	N		167150
21389	SUF	"6,116"	Edric (of Laxfield)	Godwin (son of Alfhere)	0.25	geld		1086 value	N	167150	246460
21389	SUF	"6,116"	Edric (of Laxfield)	"free men, three"	0.36	geld		1086 value	N	167150	
21390	SUF	"6,117"	Edric (of Laxfield)	"free man, one"	0.2	geld	0.13	-	N	167150	643250
21391	SUF	"6,118"	Healfdene	Lustwin's wife	0.16	equal		1086 value;equal	N	272450	351850
21391	SUF	"6,118"	Edric (of Laxfield)	"free men, two"	0.14	geld		1086 value	N	167150	652500
21391	SUF	"6,118"	Edric (of Laxfield)	Lustwin <of Otley>	0.16	equal		1086 value;equal	N	167150	351800
21392	SUF	"6,119"	E(dric of Laxfield)	"free men, two"	0.13	geld	0.2	-	N	167200	652500
21393	SUF	"6,120"	E(dric of Laxfield)	"free man, one"	0.22	geld		1086 value	N	167200	643250
21393	SUF	"6,120"	Godwin (son of Alfhere)	"free man, one"	0.03	geld		1086 value	N	246460	643250
21394	SUF	"6,121"	-	Wulfnoth	0.11	geld	0.1	-	N		616000
21395	SUF	"6,122"	-	E(dric of Laxfield)	0.04	geld		1086 value	N		167200
21396	SUF	"6,123"	Edric (of Laxfield)	Aethelwold	0.13	geld		1086 value	N	167150	19600
21397	SUF	"6,124"	E(dric of Laxfield)	Wulfwin the priest	0.14	geld		1086 value	N	167200	629500
21398	SUF	"6,125"	(Earl) Gyrth	Wulfgeat	0.5	geld		1086 value	N	261500	610850
21398	SUF	"6,125"	Wulfgeat	"free men, two"	0.03	geld		1086 value	N	610850	652500
21399	SUF	"6,126"	Edric (of Laxfield)	"free man, one"	0.04	geld		1086 value	N	167150	643250
21400	SUF	"6,127"	Edric (of Laxfield)	"free men, two"	0.33	geld		1086 value	N	167150	652500
21401	SUF	"6,128"	Edric of Laxfield	Godric the priest	0.33	geld	0.5	-	N	167100	239700
21402	SUF	"6,129"	-	Edric of Laxfield	4	geld	6	-	N		167100
21402	SUF	"6,129"	Edric of Laxfield	"free men, twenty-five"	0.9	geld	1.15	-	N	167100	651350
21403	SUF	"6,130"	Edric (of Laxfield)	Arnketil	0.25	geld		not separately valued	N	167150	88050
21403	SUF	"6,130"	Edric (of Laxfield)	Wulfric	1.26	geld	1	-	N	167150	617900
21404	SUF	"6,131"	-	"Freeman, one"	0.25	geld		1086 value	N		654650
21405	SUF	"6,132"	-	-	0.25	geld		1086 value	N		
21405	SUF	"6,132"	Edric (of Laxfield)	"free man, one"	0.2	geld		1086 value	N	167150	643250
21406	SUF	"6,133"	Edric (of Laxfield)	"free men, twenty-one"	1.31	geld	1	-	N	167150	651600
21407	SUF	"6,134"	E(dric of Laxfield)	"free men, eight"	0.16	geld		1086 value	N	167200	644250
21408	SUF	"6,135"	-	Edric of Laxfield	0.5	geld	1	-	N		167100
21408	SUF	"6,135"	Edric (of Laxfield)	"free men, nine"	0.23	geld	0.25	-	N	167150	647000
21409	SUF	"6,136"	Edric (of Laxfield)	"free men, four"	0.2	geld		-	N	167150	646050
21410	SUF	"6,137"	Edric (of Laxfield)	"free men, five"	0.29	geld		-	N	167150	645350
21411	SUF	"6,138"	Edric (of Laxfield)	"free men, twelve"	0.75	geld		1086 value	N	167150	650900
21412	SUF	"6,139"	Edric (of Laxfield)	"free men, eight"	0.43	geld		1086 value	N	167150	644250
21413	SUF	"6,140"	Edric (of Laxfield)	"free man, one"	0.2	geld		1086 value	N	167150	643250
21414	SUF	"6,141"	E(dric of Laxfield)	"free men, fifteen"	0.83	geld	1	-	N	167200	645000
21415	SUF	"6,142"	-	-	0.08	geld		1086 value	N		
21416	SUF	"6,143"	E(dric of Laxfield)	"free men, twelve"	0.63	geld		1086 value	N	167200	650900
21416	SUF	"6,143"	Edric (of Laxfield)	"free man, one"	0.25	geld		1086 value	N	167150	643250
21417	SUF	"6,144"	-	-	8.33E-03	geld		1086 value	N		
21418	SUF	"6,145"	E(dric of Laxfield)	"free man, one"	0.05	geld		1086 value	N	167200	643250
21419	SUF	"6,146"	-	-	0.05	geld		1086 value	N		
21420	SUF	"6,147"	-	-	0.02	geld		1086 value	N		
21421	SUF	"6,148"	-	Edric of Laxfield	6.58	geld	5	-	N		167100
21422	SUF	"6,149"	Edric (of Laxfield)	"free men, twenty-two"	0.6	proportional		-	N	167150	652050
21422	SUF	"6,149"	"Ely (St Etheldreda), abbey of"	"free men, twenty-two"	0.06	proportional		-	N	181750	652050
21423	SUF	"6,150"	Edric (of Laxfield)	"free men, two"	0.02	geld		-	N	167150	652500
21424	SUF	"6,151"	E(dric of Laxfield)	"free man, one"	8.33E-03	geld		-	N	167200	643250
21425	SUF	"6,152"	E(dric of Laxfield)	"free man, one"	8.33E-03	geld		-	N	167200	643250
21426	SUF	"6,153"	Edric (of Laxfield)	"free men, three"	0.03	geld		-	N	167150	650300
21427	SUF	"6,154"	E(dric of Laxfield)	"free men, two"	0.1	geld		-	N	167200	652500
21428	SUF	"6,155"	E(dric of Laxfield)	Leofstan	0.53	geld	0.15	-	N	167200	339450
21429	SUF	"6,156"	Edric (of Laxfield)	"free men, two"	0.06	geld		not separately valued	N	167150	652500
21429	SUF	"6,156"	-	Edric of Laxfield	1.66	geld	3	-	N		167100
21430	SUF	"6,157"	E(dric of Laxfield)	"free men, seventeen"	0.5	geld	0.5	-	N	167200	647850
21430	SUF	"6,157"	-	Edric of Laxfield	1	geld	1.25	-	N		167100
21431	SUF	"6,158"	-	"free man, one"	2.08E-03	geld		1086 value	N		643250
21432	SUF	"6,159"	Godric	"free men, thirty-one"	0.15	proportional	0.16	proportional	N	235950	649550
21432	SUF	"6,159"	Edric (of Laxfield)	"free men, thirty-one"	1.71	proportional	1.83	proportional	N	167150	649550
21433	SUF	"6,160"	-	-		no units		1086 value	N		
21434	SUF	"6,161"	Edric (of Laxfield)	"free men, twelve and one half"	0.76	geld	0.6	-	N	167150	651000
21435	SUF	"6,162"	Edric (of Laxfield)	"free men, two"	0.26	geld	0.2	-	N	167150	652500
21436	SUF	"6,163"	-	-	0.33	geld	0.25	-	N		
21437	SUF	"6,164"	Edric (of Laxfield)	"free man, one"	0.1	geld		1086 value	N	167150	643250
21438	SUF	"6,165"	Godwin of Sutton	"free men, nine"	0.3	proportional	0.18	proportional	N	246150	647000
21438	SUF	"6,165"	Healfdene	"free man, one"	0.03	proportional	0.02	proportional	N	272450	643250
21438	SUF	"6,165"	Edric (of Laxfield)	Godwin of Sutton	0.1	geld	0.1	-	N	167150	246150
21439	SUF	"6,166"	Godwin of Sutton	"free men, three and one half"	0.12	geld	0.1	-	N	246150	650500
21440	SUF	"6,167"	Godwin of Sutton	"free man, one and one half"	0.05	geld		1086 value	N	246150	643550
21441	SUF	"6,168"	Godwin of Sutton	"free man, one and one half"	0.06	geld		1086 value	N	246150	643550
21442	SUF	"6,169"	Godwin of Sutton	"free men, three"	0.12	proportional		1086 value;proportional	N	246150	650300
21442	SUF	"6,169"	Godwin of Sutton	"free men, three-half"	0.06	proportional		1086 value;proportional	N	246150	650700
21442	SUF	"6,169"	Godwin of Sutton	"free man, one-fourth part"	0.01	proportional		1086 value;proportional	N	246150	643750
21443	SUF	"6,170"	Edric (of Laxfield)	"free men, two"	0.69	geld	0.35	-	N	167150	652500
21444	SUF	"6,171"	Edric (of Laxfield)	Aedi	0.5	geld	0.8	-	N	167150	3200
21445	SUF	"6,172"	Stanwin <of Boyton>	"free men, eight"	0.52	geld	1.2	-	N	502300	644250
21445	SUF	"6,172"	Edric (of Laxfield)	Stanwin <of Boyton>	2.06	geld	3	-	N	167150	502300
21446	SUF	"6,173"	E(dric of Laxfield)	Brictmer (son of Queneva)	0.04	geld		1086 value	N	167200	120730
21447	SUF	"6,174"	Edric (of Laxfield)	"free men, three"	0.25	geld	0.5	-	N	167150	650300
21448	SUF	"6,175"	Edric (of Laxfield)	"free men, two"	0.54	geld	0.75	-	N	167150	652500
21449	SUF	"6,176"	Edric (of Laxfield)	Godric	1.16	geld	0.86	-	N	167150	235950
21450	SUF	"6,177"	-	-	0.66	geld	0.25	-	N		
21450	SUF	"6,177"	Edric (of Laxfield)	"free men, five"	0.13	geld		not separately valued	N	167150	645350
21450	SUF	"6,177"	Godric	"free men, three and one half"	0.24	geld	0.5	-	N	235950	650500
21451	SUF	"6,178"	Edric (of Laxfield)	"free man, one"	0.08	geld		not separately valued	N	167150	643250
21451	SUF	"6,178"	Edric (of Laxfield)	"free man, one"	0.21	geld	0.2	-	N	167150	643250
21452	SUF	"6,179"	Edric (of Laxfield)	"free men, twenty-four"	2.3	geld	1.5	-	N	167150	651450
21453	SUF	"6,180"	Edric (of Laxfield)	"free men, four and one half"	0.21	geld		1086 value	N	167150	646300
21454	SUF	"6,181"	-	Wulfwin	0.21	geld		1086 value	N		627550
21455	SUF	"6,182"	-	-	0.3	geld		1086 value	N		
21456	SUF	"6,183"	Edric (of Laxfield)	"free men, twenty-four"	1.6	geld	3	-	N	167150	651450
21457	SUF	"6,184"	Edric (of Laxfield)	"free man, one"	0.66	geld	1	-	N	167150	643250
21457	SUF	"6,184"	Lustwin <of Otley>	"free men, eight"	0.33	geld	0.2	-	N	351800	644250
21458	SUF	"6,185"	-	-	0.05	geld		1086 value	N		
21459	SUF	"6,186"	King Edward	Siric	0.1	geld	0.1	-	N	171900	493250
21459	SUF	"6,186"	Godric	"free men, four"	0.13	equal	0.1	equal	N	235950	646050
21459	SUF	"6,186"	Osmund	"free men, four"	0.13	equal	0.1	equal	N	392450	646050
21460	SUF	"6,187"	-	Edric (of Laxfield)	1.5	geld	1	-	N		167150
21461	SUF	"6,188"	Edric (of Laxfield)	"free men, ten"	0.32	proportional	0.48	proportional	N	167150	649000
21461	SUF	"6,188"	Edric (of Laxfield)	"free men, two-half"	0.03	proportional	0.04	proportional	N	167150	652900
21461	SUF	"6,188"	Edric (of Laxfield)	"free men, twenty"	0.64	proportional	0.96	proportional	N	167150	651100
21462	SUF	"6,189"	Edric (of Laxfield)	"free men, two"	0.2	geld	1	-	N	167150	652500
21463	SUF	"6,190"	Edric (of Laxfield)	"free men, sixteen"	0.5	geld	0.8	-	N	167150	648550
21464	SUF	"6,191"	-	Edric (of Laxfield)	15.14	geld	15	-	N		167150
21464	SUF	"6,191"	Edric (of Laxfield)	"free men, nine"	0.91	geld		not separately valued	N	167150	647000
21464	SUF	"6,191"	Edric (of Laxfield)	Wulfric	0.25	geld		not separately valued	N	167150	617900
21464	SUF	"6,191"	(Earl) Harold	Swartrik	1	geld		not separately valued	N	270100	509650
21465	SUF	"6,192"	Edric (of Laxfield)	Aelfric	3.1	geld	3	-	N	167150	7200
21466	SUF	"6,193"	Edric (of Laxfield)	"free men, five"	0.38	geld		1086 value	N	167150	645350
21467	SUF	"6,194"	Edric (of Laxfield)	Stubhard	0.12	equal	0.1	equal	N	167150	506750
21467	SUF	"6,194"	Edric (of Laxfield)	Stanhard (son of Alwy)	0.12	equal	0.1	equal	N	167150	502230
21468	SUF	"6,195"	Edric (of Laxfield)	Fulcard <of Mellis>	0.29	geld		1086 value	N	167150	205050
21469	SUF	"6,196"	Edric (of Laxfield)	Alnoth	0.07	geld		1086 value	N	167150	49900
21470	SUF	"6,197"	E(dric of Laxfield)	Algar	0.03	geld		1086 value	N	167200	40350
21471	SUF	"6,198"	Edric (of Laxfield)	"free men, four"	0.31	geld		1086 value	N	167150	646050
21472	SUF	"6,199"	E(dric of Laxfield)	"free men, two"	0.05	geld		1086 value	N	167200	652500
21473	SUF	"6,200"	E(dric of Laxfield)	Stanhard (son of Alwy)	0.03	geld		1086 value	N	167200	502230
21474	SUF	"6,201"	Edric (of Laxfield)	Brictmer (son of Queneva)	0.25	geld		1086 value	N	167150	120730
21475	SUF	"6,202"	Edric (of Laxfield)	Alward	0.3	geld		1086 value	N	167150	62750
21475	SUF	"6,202"	-	Godric	0.06	equal		1086 value;equal	N		235950
21475	SUF	"6,202"	Edric (of Laxfield)	Leofstan	0.06	equal		1086 value;equal	N	167150	339450
21476	SUF	"6,203"	E(dric of Laxfield)	"free men, two"	0.03	geld		1086 value	N	167200	652500
21477	SUF	"6,204"	-	Edric (of Laxfield)	0.2	geld		1086 value	N		167150
21478	SUF	"6,205"	Edric (of Laxfield)	"free men, three"	0.14	geld		1086 value	N	167150	650300
21479	SUF	"6,206"	-	"free man, one"	0.02	geld		1086 value	N		643250
21480	SUF	"6,207"	-	Alwin	0.05	geld		1086 value	N		67450
21481	SUF	"6,208"	-	"free man, one"	0.02	geld		1086 value	N		643250
21482	SUF	"6,209"	Wulfeva <of Thorndon>	"free men, seven"	0.6	proportional	0.58	proportional	N	608575	644500
21482	SUF	"6,209"	Wulfeva <of Thorndon>	Almer	0.08	proportional	0.08	proportional	N	608575	45150
21482	SUF	"6,209"	"(Bury) St Edmunds, abbey of"	Almer's wife	0.08	proportional	0.08	proportional	N	133500	48450
21482	SUF	"6,209"	(another) Leofwin	Leofwin	0.08	proportional	0.08	proportional	N	342150	341650
21482	SUF	"6,209"	(another) Leofwin	Brictmer (son of Queneva)	0.08	proportional	0.08	proportional	N	342150	120730
21482	SUF	"6,209"	Leofric	"free men, seven"	0.6	proportional	0.58	proportional	N	334700	644500
21483	SUF	"6,210"	Wulfric	"free men, three and one half"	0.16	proportional	0.13	-	N	617900	650500
21483	SUF	"6,210"	"(Bury) St Edmunds, abbey of"	Ordric	0.08	proportional	0.06	-	N	133500	382600
21484	SUF	"6,211"	Edric of Laxfield	"free men, four"	0.55	geld	0.33	-	N	167100	646050
21485	SUF	"6,212"	Leofwin (the noble) of Bacton	"free men, six"	0.67	geld		1086 value	N	345634	648250
21486	SUF	"6,213"	(Archbishop) Stigand	Wulfeva <of Thorndon>	1.45	geld	5	-	N	505450	608575
21486	SUF	"6,213"	Wulfeva <of Thorndon>	"free men, five"	0.26	geld		not separately valued	N	608575	645350
21487	SUF	"6,214"	Wulfeva <of Thorndon>	"free men, twenty-four"	1.1	geld	1.15	-	N	608575	651450
21487	SUF	"6,214"	"(Bury) St Edmunds, abbey of"	Wulfric		no units		not separately valued	N	133500	617900
21488	SUF	"6,215"	Wulfeva <of Thorndon>	Brictmer (son of Queneva)	0.21	geld	0.25	-	N	608575	120730
21488	SUF	"6,215"	"(Bury) St Edmunds, abbey of"	"free men, four"	0.22	proportional	0.25	proportional	N	133500	646050
21488	SUF	"6,215"	Wulfeva <of Thorndon>	"free men, four"	0.56	proportional	0.62	proportional	N	608575	646050
21488	SUF	"6,215"	Burghard (of Mendlesham)	"free men, four"	0.11	proportional	0.12	proportional	N	131650	646050
21489	SUF	"6,216"	Alsi nephew of Earl R(alph)	Alfgeat	0.25	geld	1	-	N	57850	31350
21489	SUF	"6,216"	Wulfwin (son of Alfwin)	Cypping	0.1	geld		not separately valued	N	629280	145150
21489	SUF	"6,216"	Wulfeva <of Thorndon>	Sorcbes	0.05	geld		not separately valued	N	608575	499500
21489	SUF	"6,216"	Alsi nephew of Earl R(alph)	Beso <of Gislingham>	0.13	geld		not separately valued	N	57850	110550
21489	SUF	"6,216"	Ringwulf	"free men, four"	0.08	geld		not separately valued	N	441850	646050
21489	SUF	"6,216"	Alsi nephew of Earl R(alph)	Ringwulf	0.25	geld	1	-	N	57850	441850
21489	SUF	"6,216"	Wulfeva <of Thorndon>	Coleman	0.05	geld		not separately valued	N	608575	140550
21489	SUF	"6,216"	-	"free men, two"	0.16	geld		not separately valued	N		652500
21489	SUF	"6,216"	-	"free men, three"	0.01	proportional		not separately valued	N		650300
21489	SUF	"6,216"	Wulfeva <of Thorndon>	"free men, three"	0.03	proportional		not separately valued	N	608575	650300
21489	SUF	"6,216"	Alfgeat	"free men, six"	0.1	geld		not separately valued	N	31350	648250
21490	SUF	"6,217"	-	"free men, three"	0.5	geld		1086 value;proportional	N		650300
21490	SUF	"6,217"	Edric of Laxfield	Teit	0.03	equal		1086 value;equal	N	167100	513650
21490	SUF	"6,217"	Leofwin (the noble) of Bacton	Esger <of Cotton>	0.25	geld		1086 value;proportional	N	345634	189000
21490	SUF	"6,217"	Edric the reeve	Teit	0.03	equal		1086 value;equal	N	168000	513650
21491	SUF	"6,218"	Wulfeva <of Thorndon>	"free men, eight"	0.23	geld		not separately valued	N	608575	644250
21491	SUF	"6,218"	Wulfeva <of Thorndon>	"free men, two"	0.06	equal	0.08	equal	N	608575	652500
21491	SUF	"6,218"	Edric of Laxfield	"free men, two"	0.06	equal	0.08	equal	N	167100	652500
21491	SUF	"6,218"	Wulfeva <of Thorndon>	Siric	0.2	geld	0.15	-	N	608575	493250
21492	SUF	"6,219"	(Archbishop) Stigand	Siric	0.21	geld		1086 value	N	505450	493250
21493	SUF	"6,220"	(Archbishop) Stigand	Siric	0.16	geld		1086 value	N	505450	493250
21494	SUF	"6,221"	(Archbishop) Stigand	Siric	0.25	geld	0.5	-	N	505450	493250
21495	SUF	"6,222"	Wulfeva <of Thorndon>	"free men, four"	0.33	geld		not separately valued	N	608575	646050
21495	SUF	"6,222"	(Archbishop) Stigand	Wulfeva <of Thorndon>	2	geld	2.5	-	N	505450	608575
21496	SUF	"6,223"	(Archbishop) Stigand	Wulfeva <of Thorndon>	3.75	geld	5	-	N	505450	608575
21496	SUF	"6,223"	Wulfeva <of Thorndon>	Thorkil	0.25	geld		not separately valued	N	608575	525400
21496	SUF	"6,223"	-	"free men, seven"	0.73	geld		not separately valued	N		647600
21497	SUF	"6,224"	Wulfeva <of Thorndon>	"free men, seven"	0.41	geld		1086 value	N	608575	647600
21498	SUF	"6,225"	-	"free man, one"	0.02	geld		-	N		643250
21498	SUF	"6,225"	-	"free men, fifteen"	1.29	geld		1086 value	N		645000
21498	SUF	"6,225"	(Archbishop) Stigand	Wulfeva <of Thorndon>	0.64	geld		1086 value	N	505450	608575
21499	SUF	"6,226"	(Earl) Harold	Brictmer (son of Queneva)	0.16	geld		1086 value	N	270100	120750
21499	SUF	"6,226"	-	"free men, eight"	0.04	geld		1086 value	N		644250
21500	SUF	"6,227"	-	Leofric	0.5	geld	1	-	N		334700
21500	SUF	"6,227"	Wulfwin (son of Alfwin)	"free men, three"	0.06	equal		not separately valued	N	629280	650300
21500	SUF	"6,227"	Wulfeva <of Thorndon>	"free men, three"	0.06	equal		not separately valued	N	608575	650300
21501	SUF	"6,228"	Wulfeva <of Thorndon>	Alstan	0.25	geld		1086 value	N	608575	59900
21502	SUF	"6,229"	Wulfeva <of Thorndon>	Hagris	0.12	geld		1086 value	N	608575	263850
21503	SUF	"6,230"	Wulfeva <of Thorndon>	"free men, two"	0.13	geld		1086 value	N	608575	652500
21504	SUF	"6,231"	-	"free man, one"	0.01	geld		1086 value	N		643250
21505	SUF	"6,232"	-	Wulfeva <of Thorndon>	4.17E-03	geld		1086 value	N		608575
21506	SUF	"6,233"	Alsi nephew of Earl R(alph)	"free man, one"	0.02	geld		1086 value	N	57850	643250
21507	SUF	"6,234"	-	Godric	0.05	geld		1086 value	N		235950
21508	SUF	"6,235"	-	Edric of Laxfield	0.36	geld		-	N		167100
21509	SUF	"6,236"	Edric (of Laxfield)	"free men, two"	0.5	geld	0.33	-	N	167150	652500
21510	SUF	"6,237"	Edric (of Laxfield)	"free man, one"	0.06	geld		1086 value	N	167150	643250
21511	SUF	"6,238"	E(dric of Laxfield)	Osmund	0.47	geld	1	-	N	167200	392450
21511	SUF	"6,238"	Edric (of Laxfield)	"free men, twelve"	0.53	proportional	0.64	proportional	N	167150	650900
21511	SUF	"6,238"	Godric of Peyton	"free men, three"	0.13	proportional	0.16	proportional	N	238400	650300
21512	SUF	"6,239"	Edric (of Laxfield)	Almer	0.25	equal	0.25	equal	N	167150	45150
21512	SUF	"6,239"	"Ely (St Etheldreda), abbey of"	Almer	0.25	equal	0.25	equal	N	181750	45150
21512	SUF	"6,239"	Edric (of Laxfield)	"free men, nine"	0.16	proportional	0.15	proportional	N	167150	647000
21512	SUF	"6,239"	"Ely (St Etheldreda), abbey of"	"free men, nine"	0.04	proportional	0.04	proportional	N	181750	647000
21513	SUF	"6,240"	E(dric of Laxfield)	"free man, one"	0.06	geld		1086 value	N	167200	643250
21514	SUF	"6,241"	E(dric of Laxfield)	"free men, four"	0.13	geld		1086 value	N	167200	646050
21515	SUF	"6,242"	Edric (of Laxfield)	"free man, one"	0.16	geld		1086 value	N	167150	643250
21516	SUF	"6,243"	E(dric of Laxfield)	"free man, one"	0.05	geld		1086 value	N	167200	643250
21517	SUF	"6,244"	E(dric of Laxfield)	"free man, one and one half"	0.02	geld		1086 value	N	167200	643550
21518	SUF	"6,245"	Edric (of Laxfield)	Godric	0.33	geld	0.35	-	N	167150	235950
21518	SUF	"6,245"	Godric	"free men, two"	0.1	geld		-	N	235950	652500
21519	SUF	"6,246"	Edric (of Laxfield)	"free men, two"	0.22	geld		1086 value	N	167150	652500
21520	SUF	"6,247"	"Ely (St Etheldreda), abbey of"	Morewin	0.33	equal	0.5	equal	N	181750	364900
21520	SUF	"6,247"	Edric (of Laxfield)	Morewin	0.33	equal	0.5	equal	N	167150	364900
21521	SUF	"6,248"	Edric (of Laxfield)	"free man, one"	0.1	geld		1086 value	N	167150	643250
21522	SUF	"6,249"	Edric (of Laxfield)	"free man, one"	0.18	geld		1086 value	N	167150	643250
21523	SUF	"6,250"	-	"free men, two"	0.18	geld		1086 value	N		652500
21524	SUF	"6,251"	Edric (of Laxfield)	Huna	0.83	geld	1	-	N	167150	302250
21524	SUF	"6,251"	Edric (of Laxfield)	"free men, ten"	0.17	proportional	0.11	-	N	167150	649000
21524	SUF	"6,251"	"Ely (St Etheldreda), abbey of"	"free men, four"	0.03	proportional	0.02	-	N	181750	646050
21524	SUF	"6,251"	Edric of Laxfield	"free men, four"	0.03	proportional	0.02	-	N	167100	646050
21525	SUF	"6,252"	E(dric of Laxfield)	"free man, one"	0.13	geld		1086 value	N	167200	643250
21526	SUF	"6,253"	Edric (of Laxfield)	Bondi	0.12	geld		1086 value	N	167150	114750
21527	SUF	"6,254"	Edric (of Laxfield)	"free men, three"	0.36	geld	0.25	-	N	167150	650300
21528	SUF	"6,255"	E(dric of Laxfield)	"free man, one"	0.06	geld		-	N	167200	643250
21529	SUF	"6,256"	E(dric of Laxfield)	"free man, one"	0.01	geld		-	N	167200	643250
21529	SUF	"6,256"	-	Edric of Laxfield	0.25	geld		1086 value	N		167100
21530	SUF	"6,257"	Edric (of Laxfield)	"free man, one"	0.06	geld		-	N	167150	643250
21531	SUF	"6,258"	"Ely (St Etheldreda), abbey of"	"free man, one"	0.05	geld		1086 value	N	181750	643250
21532	SUF	"6,259"	-	"free man, one"	0.02	geld		1086 value	N		643250
21533	SUF	"6,260"	Edric of Laxfield	"free men, thirteen"	0.47	geld	0.5	-	N	167100	649200
21533	SUF	"6,260"	-	Edric of Laxfield	4.08	geld	6	-	N		167100
21534	SUF	"6,261"	Edric (of Laxfield)	"free man, one"	0.83	geld	0.5	-	N	167150	643250
21535	SUF	"6,262"	-	"free man, one"	0.04	geld		not separately valued	N		643250
21535	SUF	"6,262"	Edric (of Laxfield)	"free man, one"	1	geld	2	-	N	167150	643250
21536	SUF	"6,263"	Edric of Laxfield	"free man, one"	0.17	geld		1086 value	N	167100	643250
21537	SUF	"6,264"	Edric of Laxfield	Thorkil	0.03	geld		not separately valued	N	167100	525400
21537	SUF	"6,264"	-	Edric of Laxfield	0.78	geld		not separately valued	N		167100
21537	SUF	"6,264"	Edric of Laxfield	"free man, one half"	0.03	geld		not separately valued	N	167100	643700
21537	SUF	"6,264"	Edric of Laxfield	Brictnoth	0.01	geld		not separately valued	N	167100	121350
21537	SUF	"6,264"	Edric of Laxfield	Eva	0.66	geld	0.66	-	N	167100	196150
21538	SUF	"6,265"	"Ely (St Etheldreda), abbey of"	"free man, one"	0.05	equal		1086 value;equal	N	181750	643250
21538	SUF	"6,265"	Edric (of Laxfield)	"free man, one"	0.05	equal		1086 value;equal	N	167150	643250
