page,note,category,line,hundred,text,eo_text,pt_text,new_text,forename,surname,type,title,value,new_pt_text,pt_forename,pt_surname,pt_type,pt_title,pt_value,new_eo_text,eo_forename,eo_surname,eo_type,eo_title,eo_value,gemini_forename,gemini_surname,year,person,forename_id,person_id,recipient_match,surname_match,surname_id
177,2,center_column,2,Roborough,Richard Russell G 3 1⁄2,Richard Russe11 G   33,Richard RussellG3,Richard Russell G 3,Richard,Russell,G,,3.5,Richard RussellG3,Richard,Russell,G,,3.0,Richard Russe11   33,Richard,Russe,G,,33.0,Richard,Russell,1524,Richard Russell,17,17_3353,0,1,3353
177,2,center_column,13,Roborough,John Walter G 1,John Walter G   1,John Walter,John Walter 1,John,Walter,G,,1.0,John Walter,John,Walter,G,,,John Walter   1,John,Walter,G,,1.0,John,Walter,1524,John Walter,1,1_4130,0,1,4130
177,2,center_column,26,Roborough,William Hawward G 1 1⁄2,WIlliam Harward G   13,William HarwardG,William Hawward G 1,William,Hawward,G,,1.5,William HarwardG,William,Harward,G,,,WIlliam Harward   13,,,G,,13.0,William,Harward,1524,William Hawward,3,3_1904,0,1,1904
177,3,right_column,6,Roborough,Henry Harry Go 50,Henry Harvy G 50,Henry HarvyG S0,Henry Harry Go 50,Henry,Harry,G,,50.0,Henry HarvyG S0,Henry,Harvy,G,,0.0,Henry Harvy 50,Henry,Harvy,G,,50.0,Henry,Harvy,1524,Henry Harry,22,22_1903,0,1,1903
178,2,center_column,25,Roborough,John Clerke W 1,John Clerke W   1,John Clerke,John Clerke 1,John,Clerke,W,,1.0,John Clerke,John,Clerke,G,,,John Clerke   1,John,Clerke,W,,1.0,John,Clerke,1524,John Clerke,1,1_834,0,1,834
178,3,right_column,17,Roborough,William Smyth W 1,William Smyth W  1,William Smyth W,William Smyth 1,William,Smyth,W,,1.0,William Smyth W,William,Smyth,G,,,William Smyth  1,William,Smyth,W,,1.0,William,Smyth,1524,William Smyth,3,3_3598,0,1,3598
178,6,right_column,2,Roborough,John Predyaux 6 1  William Dabyll W 1,John Predyaux G   13 WI 111am Daby11 W   1,John Predyaux William DabyllW,John Predyaux 6 1  William Dabyll 1,John,Predyaux,W,,1.0,John Predyaux William DabyllW,John,Predyaux,G,,,John Predyaux G   13 WI 111am Daby11   1,John,Predyaux,W,,1.0,John,Predyaux,1524,John Predyaux,1,1_3161,0,1,3161
178,9,right_column,1,Roborough,Roger Russell 6,Roger Russe11 G   2,Roger Russell G,Roger Russell 6,Roger,Russell,G,,6.0,Roger Russell G,Roger,Russell,G,,,Roger Russe11   2,Roger,Russe,G,,2.0,Roger,Russell,1524,Roger Russell,16,16_3353,0,1,3353
179,1,left_column,5,Roborough,Hugh Harward G 1,Hugh Harwrd G   1,Hugh Harward,Hugh Harward 1,Hugh,Harward,G,,1.0,Hugh Harward,Hugh,Harward,G,,,Hugh Harwrd   1,Hugh,Harwrd,G,,1.0,Hugh,Harward,1524,Hugh Harward,10,10_1904,0,1,1904
179,1,left_column,26,Roborough,William Harward G 2,WIIIIOm Harward 6   2,William Harward G,William Harward 2,William,Harward,G,,2.0,William Harward G,William,Harward,G,,,WIIIIOm Harward 6   2,,,G,,2.0,William,Harward,1524,William Harward,3,3_1904,0,1,1904
179,2,center_column,3,Roborough,Thomas Dyer G 1,Thomas Dyer 6   1,Thomas Dyer,Thomas Dyer 1,Thomas,Dyer,G,,1.0,Thomas Dyer,Thomas,Dyer,G,,,Thomas Dyer 6   1,Thomas,Dyer,G,,1.0,Thomas,Dyer,1524,Thomas Dyer,0,0_1333,0,1,1333
179,2,center_column,6,Roborough,John Howard G 8,John Harward 6   0,John Harward,John Howard 8,John,Howard,G,,8.0,John Harward,John,Harward,G,,,John Harward 6   0,John,Harward,G,,0.0,John,Harward,1524,John Howard,1,1_1904,0,1,1904
179,2,center_column,7,Roborough,Richard Heward G 6,RIchard Hbarward G   6,Richaerd Harward G,Richard Heward 6,Richard,Heward,G,,6.0,Richaerd Harward G,Richaerd,Harward,G,,,RIchard Hbarward   6,,,G,,6.0,Richaerd,Harward,1524,Richard Heward,17,17_1904,0,1,1904
179,2,center_column,9,Roborough,Roger Smyth W 1,Roger Smyth w   1,Roger Smyth,Roger Smyth 1,Roger,Smyth,W,,1.0,Roger Smyth,Roger,Smyth,G,,,Roger Smyth   1,Roger,Smyth,w,,1.0,Roger,Smyth,1524,Roger Smyth,16,16_3598,0,1,3598
179,3,right_column,4,Roborough,John Pridyams G 1,John PrIdyaux 6   1,John Pridyaux,John Pridyams 1,John,Pridyams,G,,1.0,John Pridyaux,John,Pridyaux,G,,,John PrIdyaux 6   1,John,Pr,G,,1.0,John,Pridyaux,1524,John Pridyams,1,1_3161,0,1,3161
179,3,right_column,11,Roborough,John Mymerd G 1,John Maynerd 6   1,John Maynerd,John Mymerd 1,John,Mymerd,G,,1.0,John Maynerd,John,Maynerd,G,,,John Maynerd 6   1,John,Maynerd,G,,1.0,John,Maynerd,1524,John Mymerd,1,1_2670,0,1,2670
179,3,right_column,17,Roborough,William Smyth 6,WIIllam Smyth G   1,William Smyth,William Smyth 6,William,Smyth,G,,6.0,William Smyth,William,Smyth,G,,,WIIllam Smyth   1,,,G,,1.0,William,Smyth,1524,William Smyth,3,3_3598,0,1,3598
179,3,right_column,19,Roborough,John Pridyaux G 1,John PrIdyaux G   1,John Pridyaux,John Pridyaux 1,John,Pridyaux,G,,1.0,John Pridyaux,John,Pridyaux,G,,,John PrIdyaux   1,John,Pr,G,,1.0,John,Pridyaux,1524,John Pridyaux,1,1_3161,0,1,3161
179,4,left_column,15,Roborough,Walter Pope G 1,Walter Pope G   1,Walter Pope,Walter Pope 1,Walter,Pope,G,,1.0,Walter Pope,Walter,Pope,G,,,Walter Pope   1,Walter,Pope,G,,1.0,Walter,Pope,1524,Walter Pope,24,24_3129,0,1,3129
179,6,right_column,12,Roborough,Thomas Palmer 6,ThoMas Palmar 6   1,Thomas PalmerG,Thomas Palmer 6,Thomas,Palmer,G,,6.0,Thomas PalmerG,Thomas,Palmer,G,,,ThoMas Palmar 6   1,,,G,,1.0,Thomas,Palmer,1524,Thomas Palmer,0,0_2928,0,1,2928
180,3,right_column,7,Roborough,Edmond Drake G 13,edmond Droke 6  13,Edmond Drake G 13,Edmond Drake 13,Edmond,Drake,G,,13.0,Edmond Drake 13,Edmond,Drake,G,,13.0,edmond Droke 6  13,,,G,,13.0,Edmond,Drake,1524,Edmond Drake,57,57_1293,0,1,1293
180,3,right_column,21,Roborough,John Mayward 6,John Maynard G   1,John Maynard,John Mayward 6,John,Mayward,G,,6.0,John Maynard,John,Maynard,G,,,John Maynard   1,John,Maynard,G,,1.0,John,Maynard,1524,John Mayward,1,1_2670,0,1,2670
180,3,right_column,23,Roborough,John Fester 6,John Fobter 6   2,John Foster,John Fester 6,John,Fester,G,,6.0,John Foster,John,Foster,G,,,John Fobter 6   2,John,Fobter,G,,2.0,John,Foster,1524,John Fester,1,1_1522,0,1,1522
180,7,left_column,2,Roborough,John Grey G 3,John Grey G   3,John Grey,John Grey 3,John,Grey,G,,3.0,John Grey,John,Grey,G,,,John Grey   3,John,Grey,G,,3.0,John,Grey,1524,John Grey,1,1_1775,0,1,1775
180,8,center_column,5,Roborough,William Elyett G 7,WIIllam Elyott 6   7,William ElyottG,William Elyett 7,William,Elyett,G,,7.0,William ElyottG,William,Elyott,G,,,WIIllam Elyott 6   7,,,G,,7.0,William,Elyott,1524,William Elyett,3,3_1363,0,1,1363
181,5,center_column,18,Roborough,William Davy G 2,WIlliam Davy G   2,William DavyG,William Davy 2,William,Davy,G,,2.0,William DavyG,William,Davy,G,,,WIlliam Davy   2,,,G,,2.0,William,Davy,1524,William Davy,3,3_1159,0,1,1159
181,6,right_column,4,Roborough,John Dave 6,John Oave 6   1,John Dave,John Dave 6,John,Dave,G,,6.0,John Dave,John,Dave,G,,,John Oave 6   1,John,Oave,G,,1.0,John,Dave,1524,John Dave,1,1_1159,0,1,1159
181,6,right_column,7,Roborough,William Grey Wwy 1,William Grey w  1,William GreyW,William Grey Wwy 1,William,Grey,G,,1.0,William GreyW,William,Grey,G,,,William Grey  1,William,Grey,w,,1.0,William,Grey,1524,William Grey,3,3_1775,0,1,1775
182,2,center_column,2,Plympton,Andrew Foster G 1,Andrew Foster 6   1,Andrew Faoster,Andrew Foster 1,Andrew,Foster,G,,1.0,Andrew Faoster,Andrew,Faoster,G,,,Andrew Foster 6   1,Andrew,Foster,G,,1.0,Andrew,Foster,1524,Andrew Foster,31,31_1522,0,1,1522
182,2,center_column,9,Plympton,John Foster 6,John Foster G   1,John FosterQ),John Foster 6,John,Foster,G,,6.0,John FosterQ),John,Foster,G,,,John Foster   1,John,Foster,G,,1.0,John,Foster,1524,John Foster,1,1_1522,0,1,1522
182,2,center_column,10,Plympton,William Watts G 1,William Watts G   1,William Watts,William Watts 1,William,Watts,G,,1.0,William Watts,William,Watts,G,,,William Watts   1,William,Watts,G,,1.0,William,Watts,1524,William Watts,3,3_4153,0,1,4153
182,3,right_column,10,Plympton,Thomas Ele G 1,Thomas Erle G   1,Thomas Erle,Thomas Ele 1,Thomas,Ele,G,,1.0,Thomas Erle,Thomas,Erle,G,,,Thomas Erle   1,Thomas,Erle,G,,1.0,Thomas,Erle,1524,Thomas Ele,0,0_1386,0,1,1386
182,4,left_column,2,Plympton,Richard Butler W 1,Richard Butler W   1,Richard Butler W,Richard Butler 1,Richard,Butler,W,,1.0,Richard Butler W,Richard,Butler,G,,,Richard Butler   1,Richard,Butler,W,,1.0,Richard,Butler,1524,Richard Butler,17,17_650,0,1,650
182,4,left_column,26,Plympton,John Galale W 1,John Gale W   1,John Gale,John Galale 1,John,Galale,W,,1.0,John Gale,John,Gale,G,,,John Gale   1,John,Gale,W,,1.0,John,Gale,1524,John Galale,1,1_1586,0,1,1586
182,5,center_column,20,Plympton,John Davy G 2,John Davy G   2,John Davy,John Davy 2,John,Davy,G,,2.0,John Davy,John,Davy,G,,,John Davy   2,John,Davy,G,,2.0,John,Davy,1524,John Davy,1,1_1159,0,1,1159
182,6,right_column,3,Plympton,John Dave sen G 2,John Dave sen G   2,John Dave sen,John Dave 2,John,Dave,G, sen ,2.0,John Dave sen,John,Dave,G,,,John Dave   2,John,Dave,G, sen ,2.0,John,Dave,1524,John Dave,1,1_1159,0,1,1159
183,1,left_column,9,Plympton,Robert Baker G 6,Robert Baker G   6,Robert Baker,Robert Baker 6,Robert,Baker,G,,6.0,Robert Baker,Robert,Baker,G,,,Robert Baker   6,Robert,Baker,G,,6.0,Robert,Baker,1524,Robert Baker,7,7_185,0,1,185
183,1,left_column,10,Plympton,William Baker W 1,Wi 111am Baker w   1,William Baker,William Baker 1,William,Baker,W,,1.0,William Baker,William,Baker,G,,,Wi 111am Baker   1,Wi,,w,,1.0,William,Baker,1524,William Baker,3,3_185,0,1,185
183,1,left_column,19,Plympton,Thomas Smyth W 1,Thomas Smyth W  1,Thomas Smyth,Thomas Smyth 1,Thomas,Smyth,W,,1.0,Thomas Smyth,Thomas,Smyth,G,,,Thomas Smyth  1,Thomas,Smyth,W,,1.0,Thomas,Smyth,1524,Thomas Smyth,0,0_3598,0,1,3598
183,3,right_column,7,Plympton,John Elyett W 1  Nicholas Mennford 6,John Elyott W 15 Nicholas Moumford G   2,John Elyott Nicholas Moumford G 2,John Elyett W 1  Nicholas Mennford 6,John,Elyett,G,,6.0,John Elyott Nicholas Moumford 2,John,Elyott,G,,2.0,John Elyott W 15 Nicholas Moumford   2,John,Elyott,G,,2.0,John,Elyott,1524,John Elyett,1,1_1363,0,1,1363
183,3,right_column,16,Plympton,Thomas Ele Wwle John Peperell G 2,Thomas Erle w  1 John Peperell G   2,Thomas Erle John PeperellG,Thomas Ele Wwle John Peperell 2,Thomas,Ele,G,,2.0,Thomas Erle John PeperellG,Thomas,Erle,G,,,Thomas Erle w  1 John Peperell   2,Thomas,Erle,G,,2.0,Thomas,Erle,1524,Thomas Ele,0,0_1386,0,1,1386
183,4,left_column,8,Plympton,John Fester G 1,John Foster 6   1,John Foster,John Fester 1,John,Fester,G,,1.0,John Foster,John,Foster,G,,,John Foster 6   1,John,Foster,G,,1.0,John,Foster,1524,John Fester,1,1_1522,0,1,1522
183,4,left_column,25,Plympton,Richard Foster G 5,RIchard Foster G   5,Richard FosterG,Richard Foster 5,Richard,Foster,G,,5.0,Richard FosterG,Richard,Foster,G,,,RIchard Foster   5,,,G,,5.0,Richard,Foster,1524,Richard Foster,17,17_1522,0,1,1522
183,4,left_column,26,Plympton,Edward Fester W 1,Edward Foster W   1,Edward FosterW,Edward Fester 1,Edward,Fester,W,,1.0,Edward FosterW,Edward,Foster,G,,,Edward Foster   1,Edward,Foster,W,,1.0,Edward,Foster,1524,Edward Fester,34,34_1522,0,1,1522
183,5,center_column,13,Plympton,John Haydon alien 6,John Haydon allen G   1,John Haydon alien G 1,John Haydon alien 6,John,Haydon,G,,6.0,John Haydon alien 1,John,Haydon,G,,1.0,John Haydon allen   1,John,Haydon,G,,1.0,John,Haydon,1524,John Haydon,1,1_1835,0,1,1835
184,3,right_column,4,Plympton,Richard Walter Wwell Simon Bymoore 6,Rlchard Walter w  1 SImon Bynmore 6   1,Richard WalterW Simon BynmoreG,Richard Walter Wwell Simon Bymoore 6,Richard,Walter,G,,6.0,Richard WalterW Simon BynmoreG,Richard,Walter,G,,,Rlchard Walter w  1 SImon Bynmore 6   1,Rlchard,Walter,G,,1.0,Richard,Walter,1524,Richard Walter,17,17_4130,0,1,4130
184,4,left_column,14,Plympton,Nicholas Oyer G 18,NIcholob Dyer G 10,Nicholas DyerG,Nicholas Oyer 18,Nicholas,Oyer,G,,18.0,Nicholas DyerG,Nicholas,Dyer,G,,,NIcholob Dyer 10,,,G,,10.0,Nicholas,Dyer,1524,Nicholas Oyer,2,2_1333,0,1,1333
185,7,left_column,11,Plympton,Thomas Trell G 2,Thomas Erel1 6   2,Thomas ErellG,Thomas Trell 2,Thomas,Trell,G,,2.0,Thomas ErellG,Thomas,Erell,G,,,Thomas Erel1 6   2,Thomas,Erel,G,,2.0,Thomas,Erell,1524,Thomas Trell,0,0_1386,0,1,1386
185,8,center_column,12,Plympton,Elizabeth Mayward G 45,Ellzabeth Maynard G 45,Elizabeth Maynard G 45,Elizabeth Mayward 45,Elizabeth,Mayward,G,,45.0,Elizabeth Maynard 45,Elizabeth,Maynard,G,,45.0,Ellzabeth Maynard 45,Ellzabeth,Maynard,G,,45.0,Elizabeth,Maynard,1524,Elizabeth Mayward,4,4_2670,0,1,2670
185,8,center_column,23,Plympton,Walter Mayward Go 10,Walter Maynard G 10,Walter Maynard G 10,Walter Mayward Go 10,Walter,Mayward,G,,10.0,Walter Maynard 10,Walter,Maynard,G,,10.0,Walter Maynard 10,Walter,Maynard,G,,10.0,Walter,Maynard,1524,Walter Mayward,24,24_2670,0,1,2670
186,1,left_column,8,Plympton,Robert Walter W 1,Robert Walter w   1,Robert WalterW,Robert Walter 1,Robert,Walter,W,,1.0,Robert WalterW,Robert,Walter,G,,,Robert Walter   1,Robert,Walter,w,,1.0,Robert,Walter,1524,Robert Walter,7,7_4130,0,1,4130
187,1,left_column,43,Plympton,Henry Baker G 2,Henry Baker G   2,Henry Baker,Henry Baker 2,Henry,Baker,G,,2.0,Henry Baker,Henry,Baker,G,,,Henry Baker   2,Henry,Baker,G,,2.0,Henry,Baker,1524,Henry Baker,22,22_185,0,1,185
187,2,center_column,33,Plympton,William Baker W 2,William Baker w   2,William BakerW,William Baker 2,William,Baker,W,,2.0,William BakerW,William,Baker,G,,,William Baker   2,William,Baker,w,,2.0,William,Baker,1524,William Baker,3,3_185,0,1,185
187,2,center_column,36,Plympton,Mall Harvy wid 2,Mabe 1 Harvy wid 6   2,Mabsl Harvy widG2,Mall Harvy 2,Mall,Harvy,G, wid ,2.0,Mabsl Harvy widG2,Mabsl,Harvy,G,,2.0,Mabe 1 Harvy 6   2,Mabe,,G, wid ,2.0,Mabsl,Harvy,1524,Mall Harvy,654,654_1903,0,1,1903
187,2,center_column,39,Plympton,Simon Festerd G 2,SImon Fosterd G   2,Simon Fosterd,Simon Festerd 2,Simon,Festerd,G,,2.0,Simon Fosterd,Simon,Fosterd,G,,,SImon Fosterd   2,,,G,,2.0,Simon,Fosterd,1524,Simon Festerd,5,5_1522,0,1,1522
187,2,center_column,40,Plympton,John Baker sen G 13,John Baker sen G 135,"John Baker sen G 13,",John Baker 13,John,Baker,G, sen ,13.0,"John Baker G 13,",John,Baker,G, sen ,,John Baker 135,John,Baker,G, sen ,135.0,John,Baker,1524,John Baker,1,1_185,0,1,185
187,3,right_column,44,Plympton,John Baker W 1  John Richard W 1  Walter Mancke G 10,John Baker W 13 John Richard W 13 Walter Madocke G  10,John Baker John Richard Walter Madocke10,John Baker W 1  John Richard W 1  Walter Mancke 10,John,Baker,G,,10.0,John Baker John Richard Walter Madocke10,John,Baker,G,,10.0,John Baker W 13 John Richard W 13 Walter Madocke  10,John,Baker,G,,10.0,John,Baker,1524,John Baker,1,1_185,0,1,185
188,3,right_column,2,Ermington,John Harry W 1,John Harvy w  1,John Harvy,John Harry 1,John,Harry,W,,1.0,John Harvy,John,Harvy,G,,,John Harvy  1,John,Harvy,w,,1.0,John,Harvy,1524,John Harry,1,1_1903,0,1,1903
188,3,right_column,8,Ermington,John Harry Tinker W 1  John Haley W 1  William freedom W 1  William Edward W 1  Philip Shymber W 1,John Harvy tinker W 13 John Haley W 13 WIlliam Brendon W 13 William Edward W   13 Philip Shynner W   1,John Harvy tinker W1 John Haley William BrendonW William Edward Philip Shynner,John Harry Tinker W 1  John Haley W 1  William freedom W 1  William Edward W 1  Philip Shymber 1,John,Harry,W,,1.0,John Harvy tinker W1 John Haley William BrendonW William Edward Philip Shynner,John,Harvy,G,,,John Harvy tinker W 13 John Haley W 13 WIlliam Brendon W 13 William Edward W   13 Philip Shynner   1,John,Harvy,W,,1.0,John,Harvy,1524,John Harry,1,1_1903,0,1,1903
188,4,left_column,5,Ermington,John Mayne G 25,John Mayne G 26,John Mayne26,John Mayne 25,John,Mayne,G,,25.0,John Mayne26,John,Mayne,G,,26.0,John Mayne 26,John,Mayne,G,,26.0,John,Mayne,1524,John Mayne,1,1_2671,0,1,2671
188,4,left_column,6,Ermington,Robert Drake G 20,Robert Drake G 283,Robert DrakeG28,Robert Drake 20,Robert,Drake,G,,20.0,Robert DrakeG28,Robert,Drake,G,,28.0,Robert Drake 283,Robert,Drake,G,,283.0,Robert,Drake,1524,Robert Drake,7,7_1293,0,1,1293
188,4,left_column,34,Ermington,William Gayll W 1,WIlliam Geyl1 W  1,William GeyllW,William Gayll 1,William,Gayll,W,,1.0,William GeyllW,William,Geyll,G,,,WIlliam Geyl1  1,,,W,,1.0,William,Geyll,1524,William Gayll,3,3_1586,0,1,1586
188,5,center_column,6,Ermington,John Guyll G 3,John Geyl1 6   3,John Geyll,John Guyll 3,John,Guyll,G,,3.0,John Geyll,John,Geyll,G,,,John Geyl1 6   3,John,Geyl,G,,3.0,John,Geyll,1524,John Guyll,1,1_1586,0,1,1586
188,5,center_column,22,Ermington,John Harward W 1,John Harward w   1,John Harward,John Harward 1,John,Harward,W,,1.0,John Harward,John,Harward,G,,,John Harward   1,John,Harward,w,,1.0,John,Harward,1524,John Harward,1,1_1904,0,1,1904
188,5,center_column,24,Ermington,Hugh Predexx G 7,Hugh Predeaux 6   7,Hugh Predeaux,Hugh Predexx 7,Hugh,Predexx,G,,7.0,Hugh Predeaux,Hugh,Predeaux,G,,,Hugh Predeaux 6   7,Hugh,Predeaux,G,,7.0,Hugh,Predeaux,1524,Hugh Predexx,10,10_3161,0,1,3161
188,5,center_column,25,Ermington,Thomas Predeax W 1,Thomas Predeaux W   1,Thomas Predeaux,Thomas Predeax 1,Thomas,Predeax,W,,1.0,Thomas Predeaux,Thomas,Predeaux,G,,,Thomas Predeaux   1,Thomas,Predeaux,W,,1.0,Thomas,Predeaux,1524,Thomas Predeax,0,0_3161,0,1,3161
188,5,center_column,30,Ermington,Richard Harry W 1,RIchard Harvy W   1,Richard Harvy,Richard Harry 1,Richard,Harry,W,,1.0,Richard Harvy,Richard,Harvy,G,,,RIchard Harvy   1,,,W,,1.0,Richard,Harvy,1524,Richard Harry,17,17_1903,0,1,1903
188,5,center_column,32,Ermington,Richard Mayne W 1,Richard Mayne W   1,Richard Mayne,Richard Mayne 1,Richard,Mayne,W,,1.0,Richard Mayne,Richard,Mayne,G,,,Richard Mayne   1,Richard,Mayne,W,,1.0,Richard,Mayne,1524,Richard Mayne,17,17_2671,0,1,2671
188,5,center_column,33,Ermington,John Mayne jun G 3,John Mayne Jun G   3,John Mayne junG,John Mayne 3,John,Mayne,G, jun ,3.0,John Mayne junG,John,Mayne,G,,,John Mayne Jun   3,John,Mayne,G,,3.0,John,Mayne,1524,John Mayne,1,1_2671,0,1,2671
188,6,right_column,7,Ermington,Henry Grey W 1,Henry Grey W   1,Henry Grey,Henry Grey 1,Henry,Grey,W,,1.0,Henry Grey,Henry,Grey,G,,,Henry Grey   1,Henry,Grey,W,,1.0,Henry,Grey,1524,Henry Grey,22,22_1775,0,1,1775
188,6,right_column,35,Ermington,William Elypt W 1,WIlllam Elyot W   1,William Elyot,William Elypt 1,William,Elypt,W,,1.0,William Elyot,William,Elyot,G,,,WIlllam Elyot   1,,,W,,1.0,William,Elyot,1524,William Elypt,3,3_1363,0,1,1363
189,4,left_column,8,Ermington,John Smyth G 5,John Smyth 6   5,John Smyth,John Smyth 5,John,Smyth,G,,5.0,John Smyth,John,Smyth,G,,,John Smyth 6   5,John,Smyth,G,,5.0,John,Smyth,1524,John Smyth,1,1_3598,0,1,3598
189,4,left_column,37,Ermington,Elizabeth Wodd 6,Ellzabeth Wode G   5,Elizabeth Wods G,Elizabeth Wodd 6,Elizabeth,Wodd,G,,6.0,Elizabeth Wods G,Elizabeth,Wods,G,,,Ellzabeth Wode   5,Ellzabeth,Wode,G,,5.0,Elizabeth,Wods,1524,Elizabeth Wodd,4,4_4153,0,1,4153
189,4,left_column,45,Ermington,William Palmer G 2,WIlliam Palmer G   2,William PalmerG,William Palmer 2,William,Palmer,G,,2.0,William PalmerG,William,Palmer,G,,,WIlliam Palmer   2,,,G,,2.0,William,Palmer,1524,William Palmer,3,3_2928,0,1,2928
189,4,left_column,48,Ermington,John Fester jun 5,John Foster Jun G   5,John Foster jun G,John Fester 5,John,Fester,G, jun ,5.0,John Foster G,John,Foster,G, jun ,,John Foster Jun   5,John,Foster,G,,5.0,John,Foster,1524,John Fester,1,1_1522,0,1,1522
189,5,center_column,11,Ermington,Nicholas Predwyn L 1  William Benemate 6,NIcholas Predyaux L   13 WIlliam Berehante 6   7,Nicholas Predyaux L 1 William Bershante G 7,Nicholas Predwyn L 1  William Benemate 6,Nicholas,Predwyn,G,,6.0,Nicholas Predyaux L 1 William Bershante 7,Nicholas,Predyaux,G,,7.0,NIcholas Predyaux L   13 WIlliam Berehante 6   7,,,G,,7.0,Nicholas,Predyaux,1524,Nicholas Predwyn,2,2_3161,0,1,3161
189,5,center_column,50,Ermington,Vincent Drake 6,Vincent Drake G   6,Vincent Drake,Vincent Drake 6,Vincent,Drake,G,,6.0,Vincent Drake,Vincent,Drake,G,,,Vincent Drake   6,Vincent,Drake,G,,6.0,Vincent,Drake,1524,Vincent Drake,87,87_1293,0,1,1293
189,6,right_column,2,Ermington,Nicholas Drake L 2,Nicholas Drake L   2,Nicholas Drake L,Nicholas Drake 2,Nicholas,Drake,L,,2.0,Nicholas Drake L,Nicholas,Drake,G,,,Nicholas Drake   2,Nicholas,Drake,L,,2.0,Nicholas,Drake,1524,Nicholas Drake,2,2_1293,0,1,1293
189,6,right_column,5,Ermington,William Foster W 1,WIlliam Foster W   1,William Foster,William Foster 1,William,Foster,W,,1.0,William Foster,William,Foster,G,,,WIlliam Foster   1,,,W,,1.0,William,Foster,1524,William Foster,3,3_1522,0,1,1522
189,6,right_column,27,Ermington,Thomas Clerke L 2,Thomas Clerke L  2,Thomas Clerke,Thomas Clerke 2,Thomas,Clerke,L,,2.0,Thomas Clerke,Thomas,Clerke,G,,,Thomas Clerke  2,Thomas,Clerke,L,,2.0,Thomas,Clerke,1524,Thomas Clerke,0,0_834,0,1,834
189,6,right_column,28,Ermington,William Clerke G 2,William Clerke 6   2,William Clerke G,William Clerke 2,William,Clerke,G,,2.0,William Clerke G,William,Clerke,G,,,William Clerke 6   2,William,Clerke,G,,2.0,William,Clerke,1524,William Clerke,3,3_834,0,1,834
190,4,left_column,9,Ermington,John Baker G 4,John Baker G  4,John Baker,John Baker 4,John,Baker,G,,4.0,John Baker,John,Baker,G,,,John Baker  4,John,Baker,G,,4.0,John,Baker,1524,John Baker,1,1_185,0,1,185
190,4,left_column,24,Ermington,John Harry W 1,John Harvy W   1,John Harvy,John Harry 1,John,Harry,W,,1.0,John Harvy,John,Harvy,G,,,John Harvy   1,John,Harvy,W,,1.0,John,Harvy,1524,John Harry,1,1_1903,0,1,1903
191,1,left_column,11,Ermington,Robert Elypt G 3,Robert Elyott 6   3,Robert ElyottG,Robert Elypt 3,Robert,Elypt,G,,3.0,Robert ElyottG,Robert,Elyott,G,,,Robert Elyott 6   3,Robert,Elyott,G,,3.0,Robert,Elyott,1524,Robert Elypt,7,7_1363,0,1,1363
191,2,center_column,5,Ermington,Robert Clerke 6,Robert Clerke G   2,Robert Clerke,Robert Clerke 6,Robert,Clerke,G,,6.0,Robert Clerke,Robert,Clerke,G,,,Robert Clerke   2,Robert,Clerke,G,,2.0,Robert,Clerke,1524,Robert Clerke,7,7_834,0,1,834
191,2,center_column,10,Ermington,John Elyett Wwl 1,John Elyott w   1,John Elyott,John Elyett Wwl 1,John,Elyett,G,,1.0,John Elyott,John,Elyott,G,,,John Elyott   1,John,Elyott,w,,1.0,John,Elyott,1524,John Elyett,1,1_1363,0,1,1363
191,3,right_column,1,Ermington,John Ellyett jun 2,John Elyott jun G   2,John Elyott jun G,John Ellyett 2,John,Ellyett,G, jun ,2.0,John Elyott G,John,Elyott,G, jun ,,John Elyott   2,John,Elyott,G, jun ,2.0,John,Elyott,1524,John Ellyett,1,1_1363,0,1,1363
191,3,right_column,8,Ermington,Joan Elypt wid 2,Joan Elyot wid G   2,Joan Elyot wid G,Joan Elypt 2,Joan,Elypt,G, wid ,2.0,Joan Elyot G,Joan,Elyot,G, wid ,,Joan Elyot   2,Joan,Elyot,G, wid ,2.0,Joan,Elyot,1524,Joan Elypt,11,11_1363,0,1,1363
191,4,left_column,4,Ermington,Roger Elcott G 2,Roger Elyott G 21,Roger Elyott G 21,Roger Elcott 2,Roger,Elcott,G,,2.0,Roger Elyott 21,Roger,Elyott,G,,21.0,Roger Elyott 21,Roger,Elyott,G,,21.0,Roger,Elyott,1524,Roger Elcott,16,16_1363,0,1,1363
